GameID,Rank,Positive,Negative,Total,Rating,Date
213670,55,60684,1494,62178,0.9588,2024-08-08
1467450,56,14365,206,14571,0.9587,2024-08-08
1170880,57,13065,178,13243,0.9586,2024-08-08
1868140,58,104373,2938,107311,0.9581999999999999,2024-08-08
2795000,59,4587,12,4599,0.9581000000000001,2024-08-08
1150690,61,70063,1841,71904,0.958,2024-08-08
264710,60,270767,8741,279508,0.958,2024-08-08
1669980,62,34176,757,34933,0.9578,2024-08-08
1307580,64,6474,49,6523,0.9575,2024-08-08
1931770,63,15153,245,15398,0.9575,2024-08-08
219150,65,94704,2701,97405,0.9573999999999999,2024-08-08
250320,66,32834,736,33570,0.9573,2024-08-08
526870,67,160583,5045,165628,0.9569,2024-08-08
774801,68,22173,447,22620,0.9568000000000001,2024-08-08
1942280,70,75713,2135,77848,0.9567,2024-08-08
883710,69,153656,4837,158493,0.9567,2024-08-08
1533420,72,15290,268,15558,0.9564,2024-08-08
288160,71,26529,581,27110,0.9564,2024-08-08
239030,73,67967,1920,69887,0.9561,2024-08-08
2263010,76,22076,464,22540,0.956,2024-08-08
32470,75,35742,873,36615,0.956,2024-08-08
238460,74,68679,1948,70627,0.956,2024-08-08
2381620,77,6993,74,7067,0.9556,2024-08-08
207610,78,66329,1907,68236,0.9555,2024-08-08
1092790,79,113115,3573,116688,0.9554,2024-08-08
270880,82,152910,5052,157962,0.9553,2024-08-08
427520,81,181367,6118,187485,0.9553,2024-08-08
391540,80,227511,7870,235381,0.9553,2024-08-08
787480,83,30841,751,31592,0.9551999999999999,2024-08-08
667970,84,16525,323,16848,0.9551000000000001,2024-08-08
1999360,85,14456,270,14726,0.9549,2024-08-08
2379780,86,44837,1219,46056,0.9548000000000001,2024-08-08
1240210,87,21411,475,21886,0.9547,2024-08-08
447530,88,33681,862,34543,0.9545999999999999,2024-08-08
1113000,89,68823,2073,70896,0.9544,2024-08-08
1353230,90,10563,173,10736,0.9543,2024-08-08
324160,91,8778,128,8906,0.9542,2024-08-08
1698960,94,4748,36,4784,0.9540000000000001,2024-08-08
736260,93,19938,446,20384,0.9540000000000001,2024-08-08
1584090,92,22514,525,23039,0.9540000000000001,2024-08-08
1290000,96,44113,1252,45365,0.9537,2024-08-08
457140,95,114240,3829,118069,0.9537,2024-08-08
264200,97,15904,336,16240,0.9534,2024-08-08
337340,98,17077,373,17450,0.9533,2024-08-08
425580,100,18213,411,18624,0.9531999999999999,2024-08-08
698780,99,194028,7045,201073,0.9531999999999999,2024-08-08
1817230,103,30058,802,30860,0.9529000000000001,2024-08-08
219740,102,103789,3517,107306,0.9529000000000001,2024-08-08
292030,101,759095,31077,790172,0.9529000000000001,2024-08-08
1687950,104,72160,2335,74495,0.9527,2024-08-08
636480,106,66531,2128,68659,0.9526,2024-08-08
1057090,105,124923,4393,129316,0.9526,2024-08-08
1562700,108,27438,727,28165,0.9525,2024-08-08
274190,107,55444,1720,57164,0.9525,2024-08-08
223470,109,99809,3422,103231,0.9523999999999999,2024-08-08
217980,110,13191,273,13464,0.9523,2024-08-08
1424330,112,10077,185,10262,0.9521,2024-08-08
424280,111,16900,390,17290,0.9521,2024-08-08
1454400,113,65498,2133,67631,0.9520000000000001,2024-08-08
70,114,126585,4554,131139,0.9519,2024-08-08
531510,115,19437,478,19915,0.9518000000000001,2024-08-08
2368470,118,5736,72,5808,0.9517,2024-08-08
1677770,117,6709,97,6806,0.9517,2024-08-08
1082430,116,14057,309,14366,0.9517,2024-08-08
2070550,120,3451,21,3472,0.9515,2024-08-08
739630,119,668631,28233,696864,0.9515,2024-08-08
2570630,122,5209,61,5270,0.9514,2024-08-08
1593500,121,129643,4753,134396,0.9514,2024-08-08
304430,123,58495,1923,60418,0.9511,2024-08-08
2458530,129,5433,69,5502,0.951,2024-08-08
1070710,128,8617,155,8772,0.951,2024-08-08
40970,127,17721,439,18160,0.951,2024-08-08
519860,126,21561,569,22130,0.951,2024-08-08
420,125,39621,1215,40836,0.951,2024-08-08
268910,124,160491,6090,166581,0.951,2024-08-08
341800,130,13489,305,13794,0.9508,2024-08-08
557600,132,16169,393,16562,0.9506999999999999,2024-08-08
240,131,166948,6430,173378,0.9506999999999999,2024-08-08
1567800,134,4064,38,4102,0.9506,2024-08-08
238320,133,113449,4186,117635,0.9506,2024-08-08
1093910,136,12345,273,12618,0.9505,2024-08-08
629730,135,50384,1646,52030,0.9505,2024-08-08
1586800,139,4144,41,4185,0.9504,2024-08-08
2415010,138,6406,98,6504,0.9504,2024-08-08
632360,137,270876,11006,281882,0.9504,2024-08-08
1260520,141,3493,27,3520,0.9501999999999999,2024-08-08
203160,140,225853,9083,234936,0.9501999999999999,2024-08-08
1708150,143,5191,68,5259,0.9501000000000001,2024-08-08
2593370,142,31673,957,32630,0.9501000000000001,2024-08-08
1713610,145,4069,41,4110,0.95,2024-08-08
412830,144,16844,429,17273,0.95,2024-08-08
2324650,146,20763,566,21329,0.9499,2024-08-08
8930,148,191052,7666,198718,0.9497,2024-08-08
22380,147,206343,8336,214679,0.9497,2024-08-08
2600140,149,2927,17,2944,0.9495999999999999,2024-08-08
2220360,153,3685,34,3719,0.9495,2024-08-08
1507970,152,4461,53,4514,0.9495,2024-08-08
1684930,151,6019,94,6113,0.9495,2024-08-08
851100,150,13038,310,13348,0.9495,2024-08-08
1901370,156,3697,35,3732,0.9494,2024-08-08
432350,155,5109,70,5179,0.9494,2024-08-08
319630,154,159214,6321,165535,0.9494,2024-08-08
683320,157,70091,2517,72608,0.9493,2024-08-08
2121360,158,11568,266,11834,0.9492,2024-08-08
1895350,160,2929,20,2949,0.9487000000000001,2024-08-08
1390350,159,12563,305,12868,0.9487000000000001,2024-08-08
1277930,161,5124,76,5200,0.9484999999999999,2024-08-08
1969080,162,3570,36,3606,0.9484,2024-08-08
1292940,163,5970,101,6071,0.9483,2024-08-08
1059990,165,8650,184,8834,0.9481,2024-08-08
1746030,164,12238,303,12541,0.9481,2024-08-08
1806840,167,5711,95,5806,0.948,2024-08-08
541570,166,18435,525,18960,0.948,2024-08-08
206190,168,12443,312,12755,0.9479000000000001,2024-08-08
1369320,169,9311,208,9519,0.9478,2024-08-08
322330,170,443182,20039,463221,0.9477,2024-08-08
1275670,173,12200,308,12508,0.9476,2024-08-08
312990,172,17575,500,18075,0.9476,2024-08-08
206440,171,73028,2776,75804,0.9476,2024-08-08
2291850,175,5393,89,5482,0.9475,2024-08-08
204360,174,111503,4490,115993,0.9475,2024-08-08
351640,178,11578,289,11867,0.9473999999999999,2024-08-08
1392820,177,25092,792,25884,0.9473999999999999,2024-08-08
597170,176,28039,907,28946,0.9473999999999999,2024-08-08
1989270,180,13451,357,13808,0.9473,2024-08-08
435150,179,173797,7374,181171,0.9473,2024-08-08
2532550,181,24051,755,24806,0.9472,2024-08-08
597220,182,9061,207,9268,0.9470999999999999,2024-08-08
450540,183,19906,603,20509,0.9469,2024-08-08
745880,185,4407,66,4473,0.9466,2024-08-08
1067310,184,6490,128,6618,0.9466,2024-08-08
362680,187,16277,473,16750,0.9465,2024-08-08
242760,186,528775,24892,553667,0.9465,2024-08-08
1604000,188,15097,433,15530,0.9462999999999999,2024-08-08
1469280,193,6670,137,6807,0.9462,2024-08-08
1520370,192,12310,331,12641,0.9462,2024-08-08
221640,191,23561,764,24325,0.9462,2024-08-08
312530,190,36388,1291,37679,0.9462,2024-08-08
35140,189,62945,2442,65387,0.9462,2024-08-08
1211020,195,21225,674,21899,0.9460999999999999,2024-08-08
500,194,54925,2097,57022,0.9460999999999999,2024-08-08
1328840,198,5554,103,5657,0.946,2024-08-08
1241510,197,18947,586,19533,0.946,2024-08-08
653530,196,25056,829,25885,0.946,2024-08-08
1530140,201,2412,17,2429,0.9458,2024-08-08
897220,200,3405,42,3447,0.9458,2024-08-08
246420,199,13060,364,13424,0.9458,2024-08-08
2280,203,17645,542,18187,0.9457,2024-08-08
1388880,202,23415,771,24186,0.9457,2024-08-08
1985690,204,13269,375,13644,0.9456,2024-08-08
488860,206,14016,406,14422,0.9454,2024-08-08
644560,205,83086,3423,86509,0.9454,2024-08-08
1171370,209,3677,52,3729,0.9451999999999999,2024-08-08
1434480,208,3961,60,4021,0.9451999999999999,2024-08-08
1708870,207,6288,132,6420,0.9451999999999999,2024-08-08
1927720,212,4197,68,4265,0.945,2024-08-08
1250760,211,6214,131,6345,0.945,2024-08-08
617670,210,13593,397,13990,0.945,2024-08-08
990630,214,9541,247,9788,0.9449,2024-08-08
2495980,213,14401,429,14830,0.9449,2024-08-08
235460,215,73758,3063,76821,0.9445999999999999,2024-08-08
214560,216,15333,473,15806,0.9445,2024-08-08
397740,220,5007,96,5103,0.9444,2024-08-08
926990,219,7924,194,8118,0.9444,2024-08-08
1388770,218,17393,556,17949,0.9444,2024-08-08
601150,217,122284,5405,127689,0.9444,2024-08-08
420110,221,12141,351,12492,0.9443,2024-08-08
32440,223,21848,746,22594,0.9440999999999999,2024-08-08
1817070,222,93183,4030,97213,0.9440999999999999,2024-08-08
1406990,228,8199,208,8407,0.9440000000000001,2024-08-08
909080,227,9284,247,9531,0.9440000000000001,2024-08-08
1262350,226,18857,624,19481,0.9440000000000001,2024-08-08
1455840,225,25251,893,26144,0.9440000000000001,2024-08-08
200260,224,60276,2478,62754,0.9440000000000001,2024-08-08
1428310,229,5150,103,5253,0.9439,2024-08-08
623080,230,2682,30,2712,0.9437000000000001,2024-08-08
658920,232,5858,129,5987,0.9436,2024-08-08
1285670,231,9818,272,10090,0.9436,2024-08-08
2378900,233,21255,737,21992,0.9434999999999999,2024-08-08
2109460,234,14472,456,14928,0.9434,2024-08-08
1337010,236,5629,123,5752,0.9433,2024-08-08
814380,235,278748,13584,292332,0.9433,2024-08-08
1829980,240,4018,71,4089,0.9431999999999999,2024-08-08
1421250,239,17894,602,18496,0.9431999999999999,2024-08-08
1948280,238,23146,826,23972,0.9431999999999999,2024-08-08
221380,237,95648,4242,99890,0.9431999999999999,2024-08-08
2551500,244,5386,116,5502,0.9431,2024-08-08
2365810,243,10098,288,10386,0.9431,2024-08-08
602520,242,11497,342,11839,0.9431,2024-08-08
261030,241,28885,1082,29967,0.9431,2024-08-08
2056220,245,4851,99,4950,0.9429000000000001,2024-08-08
1665190,249,2791,36,2827,0.9427,2024-08-08
1996010,248,2964,41,3005,0.9427,2024-08-08
1282200,247,5641,127,5768,0.9427,2024-08-08
1764390,246,7115,180,7295,0.9427,2024-08-08
379720,250,183767,8820,192587,0.9426000000000001,2024-08-08
