GameID,Rank,PeakPlayers,AllTimePeak,Date
2344520,55,30809,39782,2024-08-14
1623660,56,17669,97173,2024-08-14
2016590,57,21816,57164,2024-08-14
1599340,58,24514,1325305,2024-08-14
252950,59,27074,147632,2024-08-14
2709570,60,47836,47836,2024-08-14
1422450,61,23327,23327,2024-08-14
4000,62,32200,73863,2024-08-14
739630,63,25571,112717,2024-08-14
1238810,64,37773,116104,2024-08-14
275850,65,22045,212613,2024-08-14
261550,66,26316,248216,2024-08-14
480,67,42324,102705,2024-08-14
892970,68,25355,502387,2024-08-14
1142710,69,23456,166754,2024-08-14
960090,70,17992,53943,2024-08-14
1364780,71,26635,70573,2024-08-14
250900,72,20479,70701,2024-08-14
646570,73,17014,33086,2024-08-14
813780,74,18760,38725,2024-08-14
1966720,75,14536,240817,2024-08-14
1454400,76,14451,67867,2024-08-14
2448970,77,20393,39325,2024-08-14
1973530,78,13703,38950,2024-08-14
1158310,79,20104,98872,2024-08-14
8930,80,17493,91363,2024-08-14
548430,81,22154,54160,2024-08-14
2073850,82,14724,242619,2024-08-14
582660,83,15871,60395,2024-08-14
513710,84,20171,68322,2024-08-14
2399830,85,14064,98047,2024-08-14
2709440,86,21262,21806,2024-08-14
311210,87,12088,63681,2024-08-14
1313140,88,13761,61780,2024-08-14
629520,89,17918,21920,2024-08-14
322170,90,17590,88346,2024-08-14
1151340,91,14811,73368,2024-08-14
2338770,92,18409,30363,2024-08-14
281990,93,13323,68602,2024-08-14
227300,94,35779,69754,2024-08-14
1920960,95,12498,85551,2024-08-14
2349820,96,11900,37249,2024-08-14
292030,97,21694,103329,2024-08-14
427520,98,15606,34700,2024-08-14
236850,99,17456,48165,2024-08-14
1248130,100,35736,105636,2024-08-14
386360,101,11156,31169,2024-08-14
1905180,102,17324,20080,2024-08-14
306130,103,14994,49234,2024-08-14
291550,104,14229,34816,2024-08-14
397540,105,11523,93820,2024-08-14
284160,106,17276,26844,2024-08-14
1238840,107,19169,53714,2024-08-14
216150,108,8709,13850,2024-08-14
457140,109,13256,27486,2024-08-14
1517290,110,15321,107376,2024-08-14
3076520,111,8063,8563,2024-08-14
1687950,112,11824,35474,2024-08-14
232090,113,12674,69987,2024-08-14
427410,114,9244,21753,2024-08-14
2426960,115,12698,22281,2024-08-14
766570,116,16811,24544,2024-08-14
632360,117,8994,71548,2024-08-14
240,118,15141,100056,2024-08-14
1446780,119,14430,231360,2024-08-14
1325860,120,14993,16688,2024-08-14
2142790,121,9943,11359,2024-08-14
218620,122,20428,247709,2024-08-14
393380,123,16080,35151,2024-08-14
255710,124,12397,60386,2024-08-14
1476970,125,9944,13048,2024-08-14
1818450,126,25094,38437,2024-08-14
107410,127,13993,56679,2024-08-14
814380,128,12443,125315,2024-08-14
2379780,129,8326,37977,2024-08-14
1237970,130,11032,27631,2024-08-14
2889840,131,9686,15979,2024-08-14
761890,132,12157,27227,2024-08-14
1172620,133,14384,66906,2024-08-14
2526380,134,8435,9914,2024-08-14
270880,135,8514,19153,2024-08-14
1293830,136,16094,75689,2024-08-14
2141910,137,8196,12058,2024-08-14
365670,138,10135,10654,2024-08-14
1551360,139,13281,81096,2024-08-14
714010,140,12838,15141,2024-08-14
1778820,141,8208,49977,2024-08-14
2670630,142,8707,51363,2024-08-14
3047030,143,31929,38782,2024-08-14
529340,144,10058,70100,2024-08-14
1283970,145,8815,8979,2024-08-14
1466860,146,13330,73928,2024-08-14
2707930,147,8823,12607,2024-08-14
244210,148,13033,19661,2024-08-14
526870,149,10135,34238,2024-08-14
945360,150,8365,447476,2024-08-14
552990,151,10710,411338,2024-08-14
1329410,152,14088,39075,2024-08-14
1812620,153,7194,8794,2024-08-14
49520,154,6492,124678,2024-08-14
10,155,13772,319586,2024-08-14
949230,156,9175,104697,2024-08-14
286160,157,6980,37198,2024-08-14
2291060,158,8487,18641,2024-08-14
2567870,159,12663,94480,2024-08-14
1665460,160,10063,21316,2024-08-14
1716740,161,7410,330723,2024-08-14
1997040,162,9091,18967,2024-08-14
376210,163,7441,11973,2024-08-14
1144200,164,6446,55174,2024-08-14
1267910,165,5794,11867,2024-08-14
367520,166,6731,20324,2024-08-14
700330,167,9493,13908,2024-08-14
1904540,168,10000,83715,2024-08-14
1326470,169,9548,414257,2024-08-14
1593500,170,7892,73529,2024-08-14
3103840,171,5689,5689,2024-08-14
374320,172,6737,129975,2024-08-14
22380,173,5177,51038,2024-08-14
1203620,174,8270,160405,2024-08-14
976730,175,5003,161024,2024-08-14
431730,176,5035,5165,2024-08-14
990080,177,8675,879308,2024-08-14
648800,178,9657,101096,2024-08-14
1250410,179,7805,61829,2024-08-14
233860,180,6897,10971,2024-08-14
686810,181,6858,18280,2024-08-14
440900,182,6691,53402,2024-08-14
1868140,183,6886,98480,2024-08-14
1604030,184,6546,150645,2024-08-14
2215430,185,6009,77154,2024-08-14
1118200,186,7048,17015,2024-08-14
304390,187,5105,225831,2024-08-14
444200,188,13966,56669,2024-08-14
1361210,189,4948,108395,2024-08-14
2646460,190,6847,46833,2024-08-14
1794680,191,4690,77061,2024-08-14
779340,192,7261,192298,2024-08-14
1468810,193,6759,184171,2024-08-14
1240440,194,4252,272586,2024-08-14
2050650,195,5370,168191,2024-08-14
1158160,196,5918,15418,2024-08-14
2855560,197,8601,9508,2024-08-14
977400,198,4285,7340,2024-08-14
1973710,199,5215,20201,2024-08-14
1147690,200,3963,8032,2024-08-14
1447430,201,6103,11085,2024-08-14
444090,202,4634,60743,2024-08-14
1286830,203,5334,34210,2024-08-14
2161700,204,3927,45002,2024-08-14
1919590,205,6239,59006,2024-08-14
1818750,206,3769,153433,2024-08-14
933110,207,5025,20146,2024-08-14
1258080,208,4691,7990,2024-08-14
262060,209,5029,20064,2024-08-14
3590,210,4375,16225,2024-08-14
1599600,211,3763,12460,2024-08-14
1145360,212,4573,54240,2024-08-14
1009850,213,3505,5049,2024-08-14
2881650,214,6118,204439,2024-08-14
1426210,215,13019,32685,2024-08-14
899770,216,5070,264708,2024-08-14
244850,217,5368,23888,2024-08-14
48700,218,5631,33054,2024-08-14
268500,219,4316,133022,2024-08-14
627690,220,3572,18578,2024-08-14
239140,221,5459,45876,2024-08-14
2808930,222,4738,5211,2024-08-14
1328670,223,4589,59817,2024-08-14
435150,224,5205,93701,2024-08-14
214950,225,5693,118240,2024-08-14
1942280,226,5136,32216,2024-08-14
812140,227,5756,62069,2024-08-14
264710,228,4430,51156,2024-08-14
1568590,229,20273,702845,2024-08-14
1284210,230,4264,8324,2024-08-14
1063730,231,3869,913634,2024-08-14
1948980,232,4254,28936,2024-08-14
1366540,233,4511,59815,2024-08-14
2321470,234,4892,56943,2024-08-14
242760,235,6235,78097,2024-08-14
1659040,236,4598,9043,2024-08-14
2012510,237,4527,4854,2024-08-14
359320,238,4841,28923,2024-08-14
2471100,239,3294,4779,2024-08-14
1282100,240,4490,110856,2024-08-14
877280,241,4143,6966,2024-08-14
1384160,242,3161,31156,2024-08-14
2325290,243,4283,8806,2024-08-14
1260320,244,5213,104174,2024-08-14
962130,245,4024,32012,2024-08-14
386180,246,4171,12170,2024-08-14
380600,247,5665,9926,2024-08-14
1222680,248,4321,86196,2024-08-14
1432860,249,3155,12706,2024-08-14
655500,250,3269,3842,2024-08-14
1062090,251,4026,12354,2024-08-14
1343400,252,3201,12569,2024-08-14
993090,253,3599,4052,2024-08-14
2051620,254,4499,5404,2024-08-14
1371580,255,3167,47654,2024-08-14
1092790,256,2976,17072,2024-08-14
8500,257,3677,10627,2024-08-14
518790,258,4832,23612,2024-08-14
494840,259,5697,7201,2024-08-14
2250040,260,4102,10040,2024-08-14
221380,261,3449,27927,2024-08-14
231430,262,5044,164688,2024-08-14
2427700,263,3597,36557,2024-08-14
2003310,264,4560,5338,2024-08-14
1145350,265,2733,103567,2024-08-14
392160,266,4099,15198,2024-08-14
881100,267,2915,9256,2024-08-14
1891700,268,2719,3387,2024-08-14
1149460,269,3950,52501,2024-08-14
1290000,270,2708,10512,2024-08-14
570940,271,3175,24501,2024-08-14
601510,272,2654,21520,2024-08-14
1184370,273,3382,46724,2024-08-14
1677740,274,6330,43705,2024-08-14
1909840,275,4531,6340,2024-08-14
4700,276,4280,8453,2024-08-14
1201240,277,3988,8166,2024-08-14
644930,278,3515,22395,2024-08-14
534380,279,4318,274983,2024-08-14
2420110,280,4295,40462,2024-08-14
393100,281,2557,6075,2024-08-14
1189490,282,3612,26379,2024-08-14
728880,283,6845,12716,2024-08-14
1169040,284,2416,3894,2024-08-14
1363080,285,3912,173178,2024-08-14
872410,286,3302,16482,2024-08-14
1407200,287,4970,8024,2024-08-14
958260,288,3054,11284,2024-08-14
1304930,289,2456,36689,2024-08-14
379430,290,4043,96069,2024-08-14
1284190,291,3411,28416,2024-08-14
703080,292,4143,38630,2024-08-14
34330,293,3092,54115,2024-08-14
400040,294,3077,3533,2024-08-14
208650,295,2814,27406,2024-08-14
504230,296,2773,7782,2024-08-14
568220,297,2506,7928,2024-08-14
335300,298,2496,12106,2024-08-14
460930,299,2942,45704,2024-08-14
782330,300,2979,104891,2024-08-14
2951630,301,3335,7980,2024-08-14
2894940,302,2255,2709,2024-08-14
2666510,303,2175,20876,2024-08-14
2524890,304,2692,25014,2024-08-14
1811260,305,4150,110878,2024-08-14
1922560,306,2103,9670,2024-08-14
1128810,307,2971,11716,2024-08-14
602960,308,3323,19655,2024-08-14
1824220,309,2230,16959,2024-08-14
363970,310,2317,65882,2024-08-14
1787090,311,2720,3869,2024-08-14
12210,312,2977,11696,2024-08-14
1336980,313,2781,11783,2024-08-14
2552430,314,2173,11152,2024-08-14
356190,315,2954,68183,2024-08-14
1013320,316,2311,3343,2024-08-14
1569040,317,3544,88767,2024-08-14
400750,318,3408,8831,2024-08-14
588650,319,2882,14910,2024-08-14
1985810,320,2371,3693,2024-08-14
1677280,321,3182,36646,2024-08-14
282070,322,2994,9503,2024-08-14
203770,323,2791,141439,2024-08-14
1874880,324,2853,12342,2024-08-14
1465360,325,3906,11145,2024-08-14
581320,326,2360,14606,2024-08-14
1456940,327,2601,2601,2024-08-14
323190,328,3161,29361,2024-08-14
2638370,329,2786,6995,2024-08-14
2186680,330,3097,45405,2024-08-14
505460,331,2964,11791,2024-08-14
729040,332,2209,26446,2024-08-14
1535560,333,2005,8951,2024-08-14
594570,334,2887,84920,2024-08-14
671860,335,2687,87323,2024-08-14
287700,336,2094,91195,2024-08-14
471710,337,2418,7154,2024-08-14
2668080,338,2748,9964,2024-08-14
1943950,339,4825,16529,2024-08-14
767560,340,2237,2762,2024-08-14
1477070,341,3076,3628,2024-08-14
1637320,342,2296,6883,2024-08-14
1097150,343,1824,172213,2024-08-14
220200,344,2231,19149,2024-08-14
544810,345,2007,2972,2024-08-14
784150,346,4957,8264,2024-08-14
412220,347,5943,5943,2024-08-14
1621690,348,2646,34508,2024-08-14
835570,349,7281,19178,2024-08-14
1401590,350,2857,14314,2024-08-14
2231380,351,2640,14382,2024-08-14
1113000,352,1854,29984,2024-08-14
2281730,353,2663,7141,2024-08-14
219740,354,2520,16796,2024-08-14
786520,355,2245,3747,2024-08-14
2445690,356,7322,20280,2024-08-14
632470,357,2440,8081,2024-08-14
961200,358,2020,7339,2024-08-14
219990,359,2742,61458,2024-08-14
1180320,360,2111,2950,2024-08-14
1859910,361,4079,24278,2024-08-14
1888160,362,2040,156171,2024-08-14
1607250,363,1768,46591,2024-08-14
2208920,364,3136,15679,2024-08-14
1846380,365,2964,14063,2024-08-14
2849080,366,2715,21133,2024-08-14
47890,367,2054,10505,2024-08-14
1928420,368,2142,41396,2024-08-14
2140330,369,1718,9526,2024-08-14
1229490,370,2138,28076,2024-08-14
2315690,371,1781,8789,2024-08-14
266840,372,2181,11074,2024-08-14
588430,373,2454,42656,2024-08-14
1041320,374,1860,6224,2024-08-14
1546320,375,1520,3148,2024-08-14
508440,376,2133,13674,2024-08-14
1056640,377,1675,59558,2024-08-14
916440,378,3037,25302,2024-08-14
635260,379,2198,5369,2024-08-14
305620,380,2389,14433,2024-08-14
977950,381,2120,9330,2024-08-14
431240,382,1924,20750,2024-08-14
1222690,383,2181,4964,2024-08-14
1259420,384,2827,27450,2024-08-14
495420,385,2260,22728,2024-08-14
10500,386,2816,27559,2024-08-14
1971870,387,1835,38129,2024-08-14
268910,388,2189,19026,2024-08-14
1206560,389,1759,11034,2024-08-14
32470,390,2005,5716,2024-08-14
2167580,391,1688,38641,2024-08-14
2642680,392,1755,2559,2024-08-14
1875830,393,2081,21749,2024-08-14
1588010,394,1943,3824,2024-08-14
824270,395,2090,2846,2024-08-14
204360,396,1594,16013,2024-08-14
1167630,397,2985,8339,2024-08-14
1817070,398,1969,66436,2024-08-14
2400510,399,1636,2016,2024-08-14
3069470,400,1556,1556,2024-08-14
787480,401,2689,4724,2024-08-14
2591280,402,4057,12066,2024-08-14
2963870,403,1988,2745,2024-08-14
459820,404,1601,4512,2024-08-14
620,405,2454,98460,2024-08-14
1506830,406,2704,108295,2024-08-14
447040,407,2516,18138,2024-08-14
2961880,408,1848,2626,2024-08-14
2054970,409,2061,228585,2024-08-14
1286680,410,1887,15021,2024-08-14
1482520,411,3114,3473,2024-08-14
200210,412,1666,10051,2024-08-14
858210,413,1545,1545,2024-08-14
1151640,414,2453,56557,2024-08-14
1774580,415,2053,67855,2024-08-14
637090,416,1713,35767,2024-08-14
1068820,417,1378,2197,2024-08-14
1066780,418,3439,24308,2024-08-14
2384620,419,1463,1751,2024-08-14
552500,420,2632,104323,2024-08-14
976310,421,2212,35147,2024-08-14
719890,422,1721,3523,2024-08-14
2066020,423,2219,18854,2024-08-14
1669000,424,2024,42877,2024-08-14
2527870,425,1531,1562,2024-08-14
8800,426,1768,2636,2024-08-14
736190,427,2365,32593,2024-08-14
2739590,428,1886,4806,2024-08-14
1404210,429,2153,19921,2024-08-14
1256670,430,1696,8015,2024-08-14
1325200,431,2592,41325,2024-08-14
815370,432,3100,20003,2024-08-14
665300,433,1358,2158,2024-08-14
361420,434,1866,17986,2024-08-14
493340,435,2499,21971,2024-08-14
2289450,436,1331,2289,2024-08-14
573090,437,2295,6820,2024-08-14
2280,438,1767,2748,2024-08-14
1353300,439,1411,2050,2024-08-14
1232580,440,2441,2441,2024-08-14
379720,441,1870,44271,2024-08-14
613100,442,2076,15910,2024-08-14
2484110,443,1416,4756,2024-08-14
1468260,444,1371,8125,2024-08-14
601150,445,2056,88894,2024-08-14
1129580,446,3466,31057,2024-08-14
1549250,447,1869,46103,2024-08-14
2221490,448,1803,14858,2024-08-14
2088570,449,1531,4714,2024-08-14
1190970,450,2149,18170,2024-08-14
552520,451,2181,92445,2024-08-14
1797880,452,2234,7787,2024-08-14
312060,453,1273,4290,2024-08-14
72850,454,2272,287411,2024-08-14
389430,455,1179,24594,2024-08-14
632810,456,3232,7956,2024-08-14
22330,457,1605,6390,2024-08-14
1840,458,1445,3975,2024-08-14
325610,459,2281,26346,2024-08-14
1217060,460,2239,35263,2024-08-14
2072450,461,1690,46161,2024-08-14
365360,462,1800,8060,2024-08-14
211820,463,1388,88709,2024-08-14
805550,464,4024,12376,2024-08-14
466170,465,1271,2783,2024-08-14
924970,466,3041,65987,2024-08-14
883710,467,1722,74227,2024-08-14
1449690,468,1760,2451,2024-08-14
1527950,469,2119,35879,2024-08-14
1084600,470,1594,21778,2024-08-14
1827180,471,1411,2989,2024-08-14
1119730,472,3297,6133,2024-08-14
459160,473,1004,1043,2024-08-14
3056550,474,2274,9939,2024-08-14
669330,475,2126,4932,2024-08-14
212680,476,1297,19301,2024-08-14
1069660,477,1454,2081,2024-08-14
3910,478,1544,4600,2024-08-14
1629520,479,1355,2832,2024-08-14
1190000,480,1847,22561,2024-08-14
1336490,481,1588,12832,2024-08-14
881020,482,2018,114054,2024-08-14
233450,483,1633,16211,2024-08-14
1244460,484,1796,20784,2024-08-14
1238860,485,1761,12425,2024-08-14
212910,486,1126,9695,2024-08-14
1295510,487,1485,4813,2024-08-14
47810,488,1538,8364,2024-08-14
312520,489,1411,4808,2024-08-14
1611600,490,1894,3948,2024-08-14
1343370,491,1291,6151,2024-08-14
1625450,492,1718,16715,2024-08-14
1263850,493,2019,93865,2024-08-14
1335200,494,1672,2894,2024-08-14
1139980,495,1574,4520,2024-08-14
212500,496,1902,3965,2024-08-14
2420510,497,1249,46155,2024-08-14
1046930,498,1564,202334,2024-08-14
1173510,499,1708,2007,2024-08-14
2488620,500,2733,8216,2024-08-14
311690,501,1300,15792,2024-08-14
787860,502,2751,59466,2024-08-14
1147560,503,1578,18970,2024-08-14
466560,504,2242,20235,2024-08-14
629730,505,1269,9509,2024-08-14
1367080,506,1983,25422,2024-08-14
383120,507,1398,8829,2024-08-14
1259970,508,1808,20674,2024-08-14
582160,509,1993,41551,2024-08-14
784080,510,1277,6476,2024-08-14
1433140,511,1040,17198,2024-08-14
1995520,512,1616,11531,2024-08-14
297000,513,1875,4656,2024-08-14
1812450,514,1521,15263,2024-08-14
992300,515,2343,7267,2024-08-14
304050,516,1114,58949,2024-08-14
744900,517,1559,10101,2024-08-14
2078450,518,1310,2719,2024-08-14
1562430,519,1137,12686,2024-08-14
799960,520,1045,1164,2024-08-14
1237950,521,1440,10489,2024-08-14
2394010,522,999,35380,2024-08-14
2479810,523,1506,72548,2024-08-14
880940,524,2856,20957,2024-08-14
2892880,525,926,1424,2024-08-14
663090,526,1190,4505,2024-08-14
1857090,527,2580,11866,2024-08-14
1029690,528,1931,14870,2024-08-14
454650,529,1116,19416,2024-08-14
1627720,530,1383,19618,2024-08-14
524220,531,1207,23908,2024-08-14
838350,532,1674,72533,2024-08-14
1222140,533,1806,8222,2024-08-14
1649080,534,1390,7553,2024-08-14
1969870,535,1500,7987,2024-08-14
3141670,536,954,954,2024-08-14
9900,537,1258,7910,2024-08-14
477160,538,2834,127517,2024-08-14
678950,539,992,44303,2024-08-14
1044720,540,1398,24910,2024-08-14
975370,541,1117,28340,2024-08-14
1170950,542,1118,9657,2024-08-14
2000950,543,1513,3581,2024-08-14
1196590,544,1363,106631,2024-08-14
2551020,545,2291,13663,2024-08-14
2586520,546,1579,4016,2024-08-14
1172380,547,1343,46550,2024-08-14
2113850,548,1219,4212,2024-08-14
2756770,549,1577,1577,2024-08-14
1850570,550,1270,6093,2024-08-14
1100600,551,1827,189464,2024-08-14
346900,552,1361,22998,2024-08-14
1940340,553,1174,23800,2024-08-14
1815780,554,1527,1867,2024-08-14
223750,555,1198,3328,2024-08-14
769560,556,1139,1830,2024-08-14
1477830,557,1355,2012,2024-08-14
329110,558,1465,3007,2024-08-14
535930,559,1403,34009,2024-08-14
1876890,560,1935,22824,2024-08-14
628070,561,1341,1987,2024-08-14
636480,562,1054,3939,2024-08-14
699130,563,2127,6714,2024-08-14
2962810,564,1058,1058,2024-08-14
3017120,565,1036,4358,2024-08-14
17390,566,1259,5630,2024-08-14
1948800,567,1333,10818,2024-08-14
702320,568,1341,2061,2024-08-14
335240,569,1657,5636,2024-08-14
1096900,570,866,1064,2024-08-14
599140,571,1353,16993,2024-08-14
851850,572,1065,25852,2024-08-14
2064650,573,1185,7210,2024-08-14
363890,574,930,2486,2024-08-14
1714040,575,821,10760,2024-08-14
704450,576,1093,2410,2024-08-14
228200,577,1492,5906,2024-08-14
391540,578,1277,10484,2024-08-14
516750,579,2490,5509,2024-08-14
2396240,580,1176,1601,2024-08-14
1690710,581,776,3100,2024-08-14
848450,582,1257,42115,2024-08-14
1686940,583,1806,1806,2024-08-14
453480,584,1150,24167,2024-08-14
22370,585,1018,11471,2024-08-14
1235140,586,1125,9535,2024-08-14
1594320,587,1339,6135,2024-08-14
1557740,588,906,2269,2024-08-14
905370,589,3802,15008,2024-08-14
1809540,590,1096,6568,2024-08-14
2369390,591,1583,20080,2024-08-14
1397920,592,1025,5093,2024-08-14
1465460,593,1206,19380,2024-08-14
1533390,594,1376,2701,2024-08-14
1520470,595,1878,4593,2024-08-14
2229850,596,1330,6617,2024-08-14
629760,597,1395,60204,2024-08-14
1274570,598,2147,7969,2024-08-14
670290,599,1547,3618,2024-08-14
1954420,600,1359,1789,2024-08-14
433340,601,996,7214,2024-08-14
638970,602,909,8985,2024-08-14
2965660,603,838,956,2024-08-14
774171,604,1193,11478,2024-08-14
1399720,605,927,6962,2024-08-14
2067920,606,955,5178,2024-08-14
2212330,607,833,3405,2024-08-14
1948280,608,946,5186,2024-08-14
2334730,609,969,15905,2024-08-14
1693980,610,966,30925,2024-08-14
1418630,611,2092,107982,2024-08-14
224260,612,1252,10922,2024-08-14
3096730,613,736,736,2024-08-14
70,614,1208,33471,2024-08-14
774801,615,947,8564,2024-08-14
1097430,616,822,4192,2024-08-14
2739600,617,909,8970,2024-08-14
502500,618,809,13758,2024-08-14
544730,619,1071,7376,2024-08-14
2691730,620,1036,1036,2024-08-14
403640,621,1091,22411,2024-08-14
205100,622,875,19938,2024-08-14
244450,623,1430,9750,2024-08-14
475150,624,1965,19497,2024-08-14
701160,625,1310,4735,2024-08-14
493520,626,1084,18813,2024-08-14
220,627,1296,16182,2024-08-14
368260,628,920,15500,2024-08-14
34030,629,1357,9935,2024-08-14
1574360,630,1013,4880,2024-08-14
885970,631,1235,18526,2024-08-14
2406770,632,888,16457,2024-08-14
289650,633,1174,12180,2024-08-14
1976440,634,1080,5199,2024-08-14
212200,635,664,1229,2024-08-14
1898300,636,1343,10713,2024-08-14
552100,637,1912,2501,2024-08-14
342200,638,797,4155,2024-08-14
1877960,639,774,3865,2024-08-14
1416920,640,1241,12301,2024-08-14
2273430,641,1453,6956,2024-08-14
2593370,642,1162,5093,2024-08-14
2418520,643,1193,4291,2024-08-14
1062520,644,878,13412,2024-08-14
1644960,645,1181,46661,2024-08-14
1333350,646,675,1091,2024-08-14
753640,647,947,7936,2024-08-14
1222700,648,1851,3055,2024-08-14
1029780,649,1056,14676,2024-08-14
363150,650,940,11909,2024-08-14
1127400,651,1136,3376,2024-08-14
1462040,652,1000,13803,2024-08-14
1150690,653,849,3166,2024-08-14
1566690,654,1235,17128,2024-08-14
469600,655,1358,5834,2024-08-14
1197260,656,785,4904,2024-08-14
268850,657,733,4248,2024-08-14
418370,658,956,20449,2024-08-14
9420,659,1217,2113,2024-08-14
201810,660,1315,11986,2024-08-14
1089090,661,1202,9219,2024-08-14
33230,662,1088,3617,2024-08-14
359870,663,807,13263,2024-08-14
1888930,664,1057,36496,2024-08-14
200260,665,971,6871,2024-08-14
42700,666,842,63343,2024-08-14
992070,667,718,1544,2024-08-14
261640,668,777,68238,2024-08-14
492720,669,1082,15294,2024-08-14
2225070,670,1708,22128,2024-08-14
218230,671,1029,29676,2024-08-14
1211020,672,1963,4665,2024-08-14
1669980,673,1138,31057,2024-08-14
2458860,674,1070,5199,2024-08-14
1385380,675,725,14037,2024-08-14
9450,676,1147,3283,2024-08-14
391220,677,1242,44588,2024-08-14
2108330,678,1410,14512,2024-08-14
2396980,679,860,1229,2024-08-14
1584090,680,1060,3196,2024-08-14
2751000,681,1093,1446,2024-08-14
1144400,682,1064,3013,2024-08-14
1458140,683,907,18507,2024-08-14
2835570,684,880,9067,2024-08-14
2622000,685,1751,34387,2024-08-14
3330,686,774,928,2024-08-14
2732960,687,1277,2353,2024-08-14
920490,688,961,1195,2024-08-14
1280930,689,1100,2432,2024-08-14
2816950,690,1106,6889,2024-08-14
610080,691,821,6265,2024-08-14
463530,692,809,6367,2024-08-14
21690,693,712,2585,2024-08-14
254700,694,809,5343,2024-08-14
387990,695,1836,46643,2024-08-14
221040,696,863,11879,2024-08-14
2695940,697,928,3498,2024-08-14
585420,698,1424,4116,2024-08-14
470220,699,594,5639,2024-08-14
2972990,700,1681,1681,2024-08-14
1276390,701,875,17137,2024-08-14
527230,702,1426,9993,2024-08-14
1284410,703,1043,7504,2024-08-14
2336220,704,1959,11413,2024-08-14
1180380,705,1648,2798,2024-08-14
312660,706,1179,17366,2024-08-14
2187220,707,965,4453,2024-08-14
234140,708,1149,33356,2024-08-14
678960,709,760,33895,2024-08-14
1054490,710,728,1488,2024-08-14
1971650,711,886,17008,2024-08-14
1057090,712,1047,34807,2024-08-14
1465470,713,1168,5170,2024-08-14
386940,714,1065,15874,2024-08-14
242050,715,861,16049,2024-08-14
1367550,716,975,3206,2024-08-14
960170,717,1086,5413,2024-08-14
692890,718,701,5654,2024-08-14
1296610,719,759,3764,2024-08-14
1486350,720,628,1452,2024-08-14
777130,721,565,2581,2024-08-14
794260,722,630,11296,2024-08-14
834910,723,705,58939,2024-08-14
955900,724,921,18349,2024-08-14
1324130,725,962,8792,2024-08-14
3900,726,743,2314,2024-08-14
934700,727,1050,12094,2024-08-14
2305840,728,1178,2603,2024-08-14
2780980,729,1056,1056,2024-08-14
1188930,730,932,7084,2024-08-14
2080690,731,989,26154,2024-08-14
1296830,732,1199,44702,2024-08-14
2194530,733,856,5459,2024-08-14
2396910,734,599,2309,2024-08-14
351940,735,1006,128847,2024-08-14
843380,736,718,7648,2024-08-14
1042550,737,553,2404,2024-08-14
1676840,738,895,28528,2024-08-14
55150,739,726,15653,2024-08-14
489630,740,1017,11136,2024-08-14
287450,741,771,2734,2024-08-14
1419170,742,934,3939,2024-08-14
389730,743,991,18966,2024-08-14
1124300,744,1099,55284,2024-08-14
383980,745,652,2922,2024-08-14
2346550,746,627,1157,2024-08-14
1049590,747,19446,52853,2024-08-14
640820,748,810,22643,2024-08-14
225540,749,928,23459,2024-08-14
1422440,750,791,3152,2024-08-14
1105420,751,785,1681,2024-08-14
1127500,752,591,9914,2024-08-14
1084160,753,1307,25366,2024-08-14
1812820,754,644,5935,2024-08-14
488790,755,745,21609,2024-08-14
2276930,756,578,7812,2024-08-14
445220,757,821,4533,2024-08-14
1017900,758,779,2708,2024-08-14
