App_Id,Name,Operation_Date,Rating_Summary,Total_Number_of_Rating,Cost,Game_Tag,Category,Datetime
1056640,Phantasy Star Online 2 New Genesis,"Aug 5, 2020",Mostly Positive,"| 23,264 User Reviews",Free To Play,"['Free to Play', 'MMORPG', 'Character Customization', 'Anime', 'Multiplayer', 'RPG', 'Action', 'Online Co-Op', 'JRPG', 'Massively Multiplayer', 'Sci-fi', 'Action RPG', 'Fantasy', 'Open World', 'Mechs', 'Co-op', 'Cute', 'Nudity', 'Great Soundtrack', 'Sexual Content']",rpg_jrpg,2024-08-05 12:10
1999770,Atelier Ryza 3: Alchemist of the End & the Secret Key,"Mar 24, 2023",Very Positive,"| 1,512 User Reviews","NT$ 1,293.00","['Exploration', 'Collectathon', 'Puzzle', 'JRPG', 'Female Protagonist', 'RPG', 'Cute', 'Lore-Rich', 'Open World', 'Turn-Based Combat', 'Story Rich', 'Action', 'Casual', 'Colorful', 'Emotional', 'Anime', 'Simulation', 'Adventure', 'Singleplayer', 'Sexual Content']",rpg_jrpg,2024-08-05 12:10
2429860,Living With Sister: Monochrome Fantasy,"Mar 23, 2024",Overwhelmingly Positive,"| 5,809 User Reviews",NT$ 238.00,"['Sexual Content', 'Hentai', 'Nudity', 'Cute', 'Mature', 'NSFW', 'Anime', 'RPG', 'FPS', 'JRPG', '2D', 'Singleplayer', 'Funny', 'Indie', 'Visual Novel', 'Dating Sim', 'Psychological Horror', 'Simulation', 'Souls-like', 'Gore']",rpg_jrpg,2024-08-05 12:10
1121560,Atelier Ryza: Ever Darkness & the Secret Hideout,"Oct 29, 2019",Very Positive,"| 6,661 User Reviews",NT$ 796.00,"['Exploration', 'Collectathon', 'Crafting', 'Turn-Based', 'JRPG', 'Female Protagonist', 'RPG', 'Cute', 'Turn-Based Combat', 'Story Rich', 'Action', 'Casual', 'Simulation', 'Anime', 'Fantasy', 'Emotional', 'Adventure', 'Singleplayer', 'Sexual Content', 'Great Soundtrack']",rpg_jrpg,2024-08-05 12:10
1358750,勇者鬥惡龍X　覺醒的五種族　OFFLINE,"Sep 14, 2022",Mixed,| 355 User Reviews,"NT$ 1,490.00","['RPG', 'Party-Based RPG', 'JRPG', 'Adventure', 'Cute', 'Third Person', 'Dragons', 'Turn-Based Combat', 'Anime', 'Cartoony', 'Fantasy', 'Singleplayer']",rpg_jrpg,2024-08-05 12:10
1227890,Summer Memories,"Jun 15, 2020",Very Positive,"| 17,498 User Reviews",NT$ 318.00,"['Sexual Content', 'Nudity', 'Mature', 'Hentai', 'Pixel Graphics', 'Anime', 'FPS', 'RPG', 'Simulation', 'Visual Novel', 'Multiple Endings', 'Singleplayer', '2D', 'Time Management', 'JRPG', 'RPGMaker', 'Adventure', 'Indie', 'Funny', 'Memes']",rpg_jrpg,2024-08-05 12:10
2072450,Like a Dragon: Infinite Wealth,"Jan 25, 2024",Very Positive,"| 8,527 User Reviews","NT$ 1,890.00","['Action', 'Adventure', 'JRPG', 'Turn-Based Combat', 'Sexual Content', 'Comedy', 'Emotional', 'Story Rich', 'Action RPG', 'Funny', 'Singleplayer', 'Violent', 'Turn-Based', 'Action-Adventure', 'RPG', ""Beat 'em up"", 'Gore', 'Martial Arts', 'Colorful', 'Great Soundtrack']",rpg_jrpg,2024-08-05 12:10
1669980,Volcano Princess,"Apr 21, 2023",Overwhelmingly Positive,"| 33,068 User Reviews",NT$ 142.00,"['Life Sim', 'Multiple Endings', 'RPG', 'Choices Matter', 'Anime', 'Simulation', 'Dating Sim', 'Visual Novel', 'Female Protagonist', 'Story Rich', 'Singleplayer', 'Indie', 'Cute', 'JRPG', 'Time Management', 'Strategy', 'Turn-Based Combat', 'Hand-drawn', 'Drama', 'Medieval']",rpg_jrpg,2024-08-05 12:10
2495450,Winter Memories,"Jan 6, 2024",Overwhelmingly Positive,"| 5,599 User Reviews",NT$ 318.00,"['Sexual Content', 'Hentai', 'Mature', 'Nudity', 'NSFW', 'FPS', 'Pixel Graphics', 'RPG', 'Anime', 'Simulation', 'Casual', 'JRPG', 'Singleplayer', 'Cute', 'Dating Sim', 'Visual Novel', 'Shooter', 'Adventure', '2D', 'Psychological Horror']",rpg_jrpg,2024-08-05 12:10
1448440,Wo Long: Fallen Dynasty,"Mar 3, 2023",Mixed,"| 19,108 User Reviews","NT$ 1,163.00","['Action', 'Souls-like', 'RPG', 'Difficult', 'Action RPG', 'Dark Fantasy', 'Historical', 'Hack and Slash', 'Singleplayer', 'Fantasy', 'Gore', 'Character Customization', 'Violent', 'Martial Arts', 'JRPG', 'Adventure', 'Co-op', 'Third Person', 'Atmospheric', 'Female Protagonist']",rpg_jrpg,2024-08-05 12:10
1502970,Atelier Sophie: The Alchemist of the Mysterious Book DX,"Apr 22, 2021",Very Positive,| 680 User Reviews,NT$ 595.00,"['RPG', 'Female Protagonist', 'JRPG', 'Anime', 'Cute', 'Fantasy', 'Adventure', 'Crafting', 'Turn-Based', 'Turn-Based Combat', 'Singleplayer', 'Great Soundtrack', 'Simulation', 'Exploration', 'Lore-Rich', 'Collectathon', 'Emotional', 'Casual', 'Colorful', 'Story Rich']",rpg_jrpg,2024-08-05 12:10
1257290,Atelier Ryza 2: Lost Legends & the Secret Fairy,"Jan 26, 2021",Very Positive,"| 2,734 User Reviews",NT$ 995.00,"['Exploration', 'Collectathon', 'Crafting', 'Turn-Based', 'JRPG', 'Female Protagonist', 'RPG', 'Cute', 'Turn-Based Combat', 'Story Rich', 'Action', 'Casual', 'Simulation', 'Anime', 'Fantasy', 'Emotional', 'Adventure', 'Singleplayer', 'Sexual Content', 'Open World']",rpg_jrpg,2024-08-05 12:10
2490990,Visions of Mana,"Aug 29, 2024",,,"NT$ 1,790.00","['RPG', 'Party-Based RPG', 'Action RPG', 'JRPG', '3D', 'Cute', 'Action', 'Lore-Rich', 'Story Rich', 'Colorful', 'Fantasy', 'Anime', 'Magic', 'Class-Based', 'Atmospheric', 'Adventure', 'Singleplayer', 'Old School', 'Open World']",rpg_jrpg,2024-08-05 12:10
851850,DRAGON BALL Z: KAKAROT,"Jan 16, 2020",Very Positive,"| 38,307 User Reviews","NT$ 1,490.00","['Action', 'RPG', 'Anime', 'Open World', 'Multiplayer', 'Fighting', 'Singleplayer', 'Story Rich', 'Adventure', 'JRPG', 'Controller', 'Great Soundtrack', 'Action RPG', 'Fantasy', ""Beat 'em up"", 'Dragons', 'Third Person', 'Atmospheric', 'Character Customization', 'Difficult']",rpg_jrpg,2024-08-05 12:10
2197680,That Time I Got Reincarnated as a Slime ISEKAI Chronicles,"Aug 7, 2024",,,"NT$ 1,490.00","['Side Scroller', 'Action RPG', 'City Builder', 'Anime', 'JRPG', ""Beat 'em up"", 'Base Building', 'Fantasy', 'Story Rich', 'Action', 'Retro', 'Colorful', 'RPG', 'Singleplayer', 'Soundtrack', 'Adventure', 'Multiplayer', 'Building', 'Great Soundtrack', 'Gun Customization']",rpg_jrpg,2024-08-05 12:10
1429500,Frontier Hunter: Erza’s Wheel of Fortune,"Jul 26, 2024",Very Positive,"| 1,067 User Reviews",NT$ 448.00,"['Metroidvania', 'JRPG', 'Side Scroller', '2D Platformer', 'Platformer', 'Female Protagonist', 'Anime', 'Souls-like', 'Hack and Slash', 'RPG', 'Exploration', 'Action', 'Action-Adventure', 'Action RPG', '2.5D', 'Cute', 'Character Customization', 'Fantasy', 'Open World', 'Dungeon Crawler']",rpg_jrpg,2024-08-05 12:10
2138090,Atelier Marie Remake: The Alchemist of Salburg,"Jul 13, 2023",Very Positive,| 206 User Reviews,NT$ 954.00,"['RPG', 'JRPG', 'Female Protagonist', 'Casual', '2D', '3D', 'Cute', 'Turn-Based Combat', 'Anime', 'Relaxing', 'Story Rich', 'Crafting', 'Fantasy', 'Adventure', 'Singleplayer', 'Cartoon', 'Turn-Based', 'Simulation', 'Exploration', 'Great Soundtrack']",rpg_jrpg,2024-08-05 12:10
1502990,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,"Apr 22, 2021",Very Positive,| 265 User Reviews,NT$ 595.00,"['RPG', 'JRPG', 'Female Protagonist', 'Anime', 'Cute', 'Fantasy', 'Adventure', 'Singleplayer', 'Turn-Based', 'Colorful', 'Turn-Based Combat', 'Simulation', 'Story Rich', 'Great Soundtrack', 'Exploration', 'Lore-Rich', 'Casual', 'Collectathon', 'Emotional', 'Crafting']",rpg_jrpg,2024-08-05 12:10
1499560,LastCloudia,"Feb 18, 2021",Mostly Positive,| 761 User Reviews,Free To Play,"['RPG', 'Adventure', 'Action RPG', 'Card Game', 'MMORPG', 'Clicker', 'JRPG', 'Card Battler', '2D Fighter', 'Pixel Graphics', '3D Platformer', 'Cinematic', '3D', 'Story Rich', 'Lore-Rich', 'Fantasy', 'Superhero', 'Comic Book', 'Magic', 'Dragons']",rpg_jrpg,2024-08-05 12:10
2552450,KINGDOM HEARTS III + Re Mind (DLC),"Jun 13, 2024",Very Positive,| 569 User Reviews,"NT$ 1,790.00","['Action', 'Adventure', 'RPG', 'Singleplayer', '3D', 'Action RPG', 'Action-Adventure', 'Emotional', 'Colorful', 'Atmospheric', 'Character Action Game', 'JRPG', 'Cute', 'Story Rich', 'Fantasy', 'Magic', 'Great Soundtrack']",rpg_jrpg,2024-08-05 12:10
1502980,Atelier Firis: The Alchemist and the Mysterious Journey DX,"Apr 22, 2021",Mostly Positive,| 305 User Reviews,NT$ 595.00,"['RPG', 'JRPG', 'Female Protagonist', 'Cute', 'Anime', 'Adventure', 'Fantasy', 'Crafting', 'Singleplayer', 'Great Soundtrack', 'Simulation', 'Story Rich', 'Exploration', 'Lore-Rich', 'Colorful', 'Turn-Based Combat', 'Emotional', 'Collectathon', 'Turn-Based', 'Casual']",rpg_jrpg,2024-08-05 12:10
2450450,MEGATON MUSASHI W: WIRED,"Apr 24, 2024",Very Positive,| 522 User Reviews,"NT$ 1,490.00","['Spectacle fighter', 'Hack and Slash', 'PvE', 'PvP', 'JRPG', 'Character Customization', 'Action-Adventure', 'Mechs', 'RPG', '2D', '3D', 'Third Person', 'Robots', 'Action', 'Anime', 'Sci-fi', 'Adventure', 'Online Co-Op', 'Singleplayer', 'Multiplayer']",rpg_jrpg,2024-08-05 12:10
2484110,FINAL FANTASY VII EVER CRISIS,"Dec 7, 2023",Mixed,"| 1,977 User Reviews",Free To Play,"['RPG', 'Adventure', 'JRPG', 'Party-Based RPG', '3D', 'Realistic', 'Cinematic', 'Sci-fi', 'Fantasy', 'Magic', 'Story Rich', 'Drama', 'Singleplayer', 'Co-op', 'Free to Play', 'Auto Battler', 'Online Co-Op', 'Multiplayer', 'Gambling', 'Epic']",rpg_jrpg,2024-08-05 12:10
1173820,FINAL FANTASY VI,"Feb 23, 2022",Very Positive,"| 3,001 User Reviews",NT$ 399.00,"['RPG', '2D', 'Singleplayer', 'JRPG', 'Adventure', 'Class-Based', 'Emotional', 'Fantasy', 'Exploration', 'Pixel Graphics', 'Lore-Rich', 'Nostalgia', 'Magic', 'Party-Based RPG', 'Turn-Based Combat', 'Remake', 'Retro', 'Story Rich', 'Great Soundtrack', 'Female Protagonist']",rpg_jrpg,2024-08-05 12:10
921570,OCTOPATH TRAVELER™,"Jun 7, 2019",Very Positive,"| 11,389 User Reviews","NT$ 1,950.00","['RPG', 'JRPG', 'Pixel Graphics', 'Turn-Based', 'Story Rich', 'Turn-Based Combat', 'Singleplayer', 'Great Soundtrack', 'Open World', 'Strategy', 'Adventure', '2.5D', 'Choices Matter', 'Anime', 'Multiple Endings', 'Casual', 'Sandbox', 'Management', 'Party-Based RPG', 'Simulation']",rpg_jrpg,2024-08-05 12:10
740130,Tales of Arise,"Sep 9, 2021",Very Positive,"| 24,810 User Reviews","NT$ 1,190.00","['Anime', 'RPG', 'JRPG', 'Action RPG', 'Singleplayer', 'Open World', 'Fantasy', 'Action', 'Story Rich', 'Third Person', 'Magic', 'Adventure', 'Combat', 'Romance', 'Female Protagonist', 'Controller', 'Character Customization', 'Sexual Content', 'Hack and Slash', 'Multiplayer']",rpg_jrpg,2024-08-05 12:10
485510,Nioh: Complete Edition,"Nov 7, 2017",Mostly Positive,"| 25,370 User Reviews",NT$ 342.00,"['Souls-like', 'Action', 'RPG', 'Difficult', 'Hack and Slash', 'Dark Fantasy', 'Ninja', 'Action RPG', 'Third Person', 'Singleplayer', 'JRPG', 'Co-op', 'Multiplayer', 'Historical', 'Loot', 'Fantasy', 'Adventure', 'Atmospheric', 'Nudity', 'Great Soundtrack']",rpg_jrpg,2024-08-05 12:10
1584090,Touhou Mystia's Izakaya,"Oct 1, 2021",Overwhelmingly Positive,"| 19,780 User Reviews",NT$ 170.00,"['Pixel Graphics', 'Casual', 'Simulation', 'RPG', 'Time Management', 'Faith', 'Comedy', 'Anime', 'JRPG', '2D', 'Cooking', 'Capitalism', 'Drama', 'Clicker', 'Female Protagonist', 'Story Rich', 'Cartoon', ""1990's"", 'Old School', 'Economy']",rpg_jrpg,2024-08-05 12:10
898750,Super Robot Wars 30,"Oct 27, 2021",Very Positive,"| 4,886 User Reviews","NT$ 1,690.00","['Strategy', 'RPG', 'JRPG', 'Mechs', 'Turn-Based Strategy', 'Simulation', 'Strategy RPG', 'Turn-Based Tactics', 'Anime', 'Tactical RPG', 'Visual Novel', '2D', 'Sci-fi', 'Isometric', 'Robots', 'Turn-Based Combat', 'Story Rich', 'Singleplayer', 'Turn-Based', 'Lore-Rich']",rpg_jrpg,2024-08-05 12:10
1718570,ASTLIBRA Revision,"Oct 13, 2022",Overwhelmingly Positive,"| 22,883 User Reviews",NT$ 378.00,"['Action RPG', '2D', 'Side Scroller', 'JRPG', 'Drama', 'Metroidvania', 'Time Travel', 'RPG', 'Fantasy', 'Spectacle fighter', 'Action', 'Dragons', 'Swordplay', 'Demons', 'Gothic', 'Futuristic', 'Modern', 'Mythology', 'Adventure', 'Supernatural']",rpg_jrpg,2024-08-05 12:10
1798010,Mega Man Battle Network Legacy Collection Vol. 1,"Apr 14, 2023",Very Positive,"| 1,017 User Reviews",NT$ 560.00,"['RPG', 'Action', 'Action RPG', 'Pixel Graphics', 'Singleplayer', 'Deckbuilding', 'PvP', 'Retro', 'Trading', '2D', 'Science', 'PvE', 'JRPG', 'Anime', 'Classic', 'CRPG']",rpg_jrpg,2024-08-05 12:10
1658280,Eiyuden Chronicle: Hundred Heroes,"Apr 23, 2024",Mostly Positive,"| 1,984 User Reviews",NT$ 746.00,"['RPG', 'JRPG', '2.5D', 'Turn-Based Combat', 'Story Rich', 'Singleplayer', 'Adventure', 'Combat', 'Indie', 'Strategy', 'Action-Adventure', 'Action RPG', 'Crafting', 'Anime', 'Action', 'Political', 'Party-Based RPG', 'Female Protagonist', 'Turn-Based', 'Base Building']",rpg_jrpg,2024-08-05 12:10
1042550,Digimon Story Cyber Sleuth: Complete Edition,"Oct 17, 2019",Very Positive,"| 8,025 User Reviews",NT$ 258.00,"['Creature Collector', 'JRPG', 'Anime', 'Turn-Based Combat', 'Turn-Based', 'RPG', 'Turn-Based Strategy', 'Visual Novel', 'PvP', 'Story Rich', 'Strategy', 'Cute', 'Action', 'Cyberpunk', 'Fantasy', 'Adventure', 'Sci-fi', 'Singleplayer', 'Multiplayer', 'Detective']",rpg_jrpg,2024-08-05 12:10
613830,CHRONO TRIGGER®,"Feb 27, 2018",Very Positive,"| 8,439 User Reviews",NT$ 440.00,"['RPG', 'JRPG', 'Classic', 'Story Rich', 'Great Soundtrack', 'Singleplayer', 'Time Travel', 'Retro', 'Pixel Graphics', 'Turn-Based', 'Fantasy', '2D', 'Cult Classic', 'Anime', 'Multiple Endings', 'Sci-fi', 'Replay Value', 'Adventure', 'Action', 'Silent Protagonist']",rpg_jrpg,2024-08-05 12:10
1072420,DRAGON QUEST BUILDERS™ 2,"Dec 10, 2019",Very Positive,"| 5,722 User Reviews","NT$ 1,499.00","['RPG', 'Open World Survival Craft', 'Adventure', 'Action', 'Building', 'Sandbox', 'Crafting', 'JRPG', 'Anime', 'Cute', 'Co-op', 'Multiplayer', 'Open World', 'Third Person', 'Colorful', 'Voxel', 'Survival', 'Platformer', 'Singleplayer', 'Character Customization']",rpg_jrpg,2024-08-05 12:10
2326590,Kakuriyo Village ~Moratorium of Adolescence~,"Mar 22, 2024",Mostly Positive,| 85 User Reviews,NT$ 750.00,"['JRPG', 'Mystery', 'Multiple Endings', 'Sexual Content', '2D', 'Puzzle Platformer', 'Anime', 'Visual Novel', 'Romance', 'Story Rich', 'RPG', 'Female Protagonist', 'Pixel Graphics', 'Fantasy', 'Exploration', 'Drama', 'Atmospheric', 'Singleplayer', 'Indie', 'Casual']",rpg_jrpg,2024-08-05 12:10
1045620,Atelier Lulua ~The Scion of Arland~,"May 20, 2019",Very Positive,| 445 User Reviews,NT$ 945.00,"['RPG', 'Anime', 'JRPG', 'Female Protagonist', 'Cute', 'Crafting', 'Singleplayer', 'Great Soundtrack', 'Fantasy', 'Turn-Based', 'Adventure', 'Turn-Based Combat', 'Casual', 'Simulation', 'Emotional', 'Exploration', 'Lore-Rich', 'Colorful', 'Collectathon', 'Story Rich']",rpg_jrpg,2024-08-05 12:10
1113000,Persona 4 Golden,"Jun 13, 2020",Overwhelmingly Positive,"| 60,748 User Reviews",NT$ 590.00,"['JRPG', 'Great Soundtrack', 'Story Rich', 'Anime', 'Turn-Based Combat', 'RPG', 'Singleplayer', 'Party-Based RPG', 'Mystery', 'Emotional', 'Multiple Endings', 'Turn-Based Strategy', 'Detective', 'Dating Sim', 'Colorful', 'Adventure', 'Strategy', 'Visual Novel', 'Violent', 'Turn-Based']",rpg_jrpg,2024-08-05 12:10
2867410,深渊与地下城,"May 9, 2024",Very Positive,| 186 User Reviews,Free To Play,"['RPG', 'Action', 'Adventure', 'Simulation', 'Racing', '2D Fighter', 'Action-Adventure', 'Action Roguelike', 'Action RPG', 'JRPG', '2D Platformer', 'Roguevania', 'Spectacle fighter', 'Combat Racing', 'Side Scroller', '2.5D', '2D', 'Pixel Graphics', 'Anime', 'Cartoon']",rpg_jrpg,2024-08-05 12:10
1390150,Summer Memories+ - Expansion DLC,"Jan 9, 2021",Mostly Positive,| 842 User Reviews,NT$ 186.00,"['Sexual Content', 'Nudity', 'Mature', 'Hentai', 'RPG', 'Adventure', 'Pixel Graphics', 'Anime', 'Time Management', 'NSFW', 'Simulation', 'JRPG', 'Singleplayer', 'Multiple Endings', 'Indie', 'FPS', 'Casual', 'Funny', 'Memes']",rpg_jrpg,2024-08-05 12:10
1151450,Utawarerumono: Prelude to the Fallen,"Jan 22, 2021",Very Positive,"| 1,099 User Reviews",NT$ 324.00,"['Turn-Based Tactics', 'Visual Novel', 'Anime', 'Story Rich', 'Lore-Rich', 'Fantasy', 'Sci-fi', 'Romance', 'Strategy', 'Turn-Based Strategy', 'Nature', 'Strategy RPG', 'Tactical RPG', 'JRPG', 'RPG', 'Adventure', '3D', 'Simulation', 'Singleplayer', 'Sexual Content']",rpg_jrpg,2024-08-05 12:10
1850510,TRIANGLE STRATEGY,"Oct 13, 2022",Mostly Positive,"| 2,116 User Reviews","NT$ 1,790.00","['Turn-Based Tactics', 'Strategy RPG', 'RPG', 'JRPG', 'Strategy', 'Politics', 'War', 'Pixel Graphics', 'Simulation', '2D', 'Grid-Based Movement', 'Tabletop', 'Tactical', 'Story Rich', 'Singleplayer', 'Choices Matter', 'Tactical RPG', 'Turn-Based Combat', 'Cats', 'Visual Novel']",rpg_jrpg,2024-08-05 12:10
1358700,STRANGER OF PARADISE FINAL FANTASY ORIGIN,"Apr 6, 2023",Very Positive,"| 2,385 User Reviews","NT$ 1,190.00","['Action', 'RPG', 'Adventure', 'Action RPG', 'JRPG', 'Spectacle fighter', '3D', 'Third Person', 'Atmospheric', 'Dark Fantasy', 'Dark', 'Fantasy', 'Multiplayer', 'Souls-like', 'PvP', 'Singleplayer', 'Online Co-Op', 'Story Rich', 'Violent', 'Hack and Slash']",rpg_jrpg,2024-08-05 12:10
1149550,Utawarerumono: Mask of Deception,"Jan 23, 2020",Very Positive,"| 1,166 User Reviews",NT$ 507.00,"['Visual Novel', 'RPG', 'Anime', 'Strategy', 'Adventure', 'Turn-Based Tactics', 'Simulation', 'Great Soundtrack', 'JRPG', 'Tactical RPG', 'Nudity', 'Sexual Content', 'Gore', 'Violent', 'Mature', 'Story Rich', '3D']",rpg_jrpg,2024-08-05 12:10
1096900,RPG Maker MZ,"Aug 27, 2020",Very Positive,"| 1,335 User Reviews","NT$ 1,199.00","['RPG', 'Game Development', 'RPGMaker', 'Anime', 'JRPG', '2D', 'Singleplayer', 'Party-Based RPG', 'Top-Down', 'Design & Illustration', 'Web Publishing', 'Software', 'Education', 'Pixel Graphics', 'Fantasy', 'Story Rich', 'Magic', 'MMORPG']",rpg_jrpg,2024-08-05 12:10
1244090,Sea of Stars,"Aug 29, 2023",Very Positive,"| 8,104 User Reviews",NT$ 566.00,"['RPG', 'Pixel Graphics', 'Turn-Based Combat', 'Adventure', 'JRPG', 'Story Rich', '2D', 'Turn-Based', 'Singleplayer', 'Retro', 'Fantasy', 'Indie', 'Lore-Rich', 'Funny', 'Comedy', 'Exploration', 'Colorful', 'Emotional', 'Female Protagonist', 'Kickstarter']",rpg_jrpg,2024-08-05 12:10
1277400,Monster Hunter Stories 2: Wings of Ruin,"Jul 9, 2021",Very Positive,"| 10,600 User Reviews","NT$ 1,230.00","['RPG', 'Adventure', 'JRPG', 'Exploration', '3D', 'Cartoony', 'Dragons', 'Creature Collector', 'Third Person', 'Fantasy', 'Loot', 'Turn-Based', 'Character Customization', 'PvE', 'Emotional', 'PvP', 'Story Rich', 'Multiplayer', 'Online Co-Op', 'Hunting']",rpg_jrpg,2024-08-05 12:10
