App_Id,Name,Operation_Date,Rating_Summary,Total_Number_of_Rating,Cost,Game_Tag,Category,Datetime
646910,The Crew™ 2,"Jun 29, 2018",Very Positive,"| 60,720 User Reviews","NT$ 1,419.00","['Racing', 'Open World', 'Automobile Sim', 'Multiplayer', 'Driving', 'Massively Multiplayer', 'Action', 'Flight', 'Co-op', 'Singleplayer', 'Arcade', 'First-Person', 'Online Co-Op', 'Third Person', 'Simulation', 'America', 'Sports', 'Sandbox', 'Atmospheric', 'Adventure']",racing_sim,2024-08-05 12:10
1650010,RIDE 5,"Aug 24, 2023",Mostly Positive,| 932 User Reviews,"NT$ 1,790.00","['Racing', 'Simulation', 'Sports', 'Split Screen', 'Motorbike', 'Bikes', 'Driving', 'Realistic', 'Multiplayer', 'Singleplayer', 'Local Multiplayer', 'First-Person', 'Controller', 'Third Person', 'PvP', 'Physics', 'Family Friendly', 'Artificial Intelligence', 'Character Customization', 'Tutorial']",racing_sim,2024-08-05 12:10
2867410,深渊与地下城,"May 9, 2024",Very Positive,| 186 User Reviews,Free To Play,"['RPG', 'Action', 'Adventure', 'Simulation', 'Racing', '2D Fighter', 'Action-Adventure', 'Action Roguelike', 'Action RPG', 'JRPG', '2D Platformer', 'Roguevania', 'Spectacle fighter', 'Combat Racing', 'Side Scroller', '2.5D', '2D', 'Pixel Graphics', 'Anime', 'Cartoon']",racing_sim,2024-08-05 12:10
635260,CarX Drift Racing Online,"Nov 17, 2017",Overwhelmingly Positive,"| 72,361 User Reviews",NT$ 268.00,"['Racing', 'Driving', 'Automobile Sim', 'Multiplayer', 'Simulation', 'Sports', 'Open World', 'Massively Multiplayer', 'Controller', 'VR', 'Singleplayer', 'Arcade', 'Realistic', 'Local Multiplayer', 'Co-op', 'Mod', 'Casual', 'Games Workshop', 'Action', 'Early Access']",racing_sim,2024-08-05 12:10
645630,Car Mechanic Simulator 2018,"Jul 28, 2017",Very Positive,"| 44,989 User Reviews",NT$ 32.00,"['Simulation', 'Automobile Sim', 'Driving', 'Building', 'Realistic', 'Racing', 'Singleplayer', 'Multiplayer', 'First-Person', 'Sandbox', 'Education', 'Crafting', 'Moddable', 'Open World', 'Physics', 'Management', 'Strategy', 'Great Soundtrack', 'Memes', 'Co-op']",racing_sim,2024-08-05 12:10
228380,Wreckfest,"Jun 14, 2018",Very Positive,"| 27,546 User Reviews",NT$ 279.00,"['Racing', 'Destruction', 'Automobile Sim', 'Simulation', 'Multiplayer', 'Driving', 'Physics', 'Action', 'Indie', 'Sports', 'Singleplayer', 'Realistic', 'Funny', 'Arcade', 'Early Access', 'Sandbox', 'Third Person', 'Co-op', 'Open World', 'Atmospheric']",racing_sim,2024-08-05 12:10
347990,Assetto Corsa - Dream Pack 1,"Mar 11, 2015",Very Positive,| 656 User Reviews,NT$ 138.00,"['Simulation', 'Racing', 'Sports', 'Indie', 'Multiplayer']",racing_sim,2024-08-05 12:10
516750,My Summer Car,"Oct 24, 2016",Very Positive,"| 68,613 User Reviews",NT$ 268.00,"['Automobile Sim', 'Simulation', 'Driving', 'Open World', 'Survival', 'Realistic', 'First-Person', 'Building', 'Racing', 'Singleplayer', 'Funny', 'Early Access', 'Sandbox', 'Difficult', 'Perma Death', 'Comedy', 'Indie', 'Adventure', 'Multiplayer', 'Puzzle']",racing_sim,2024-08-05 12:10
2894270,Forza Horizon 5 Apex Allstars Car Pack,"Apr 23, 2024",Mixed,| 274 User Reviews,NT$ 270.00,"['Racing', 'Open World', 'Driving', 'Multiplayer', 'Automobile Sim', 'Adventure', 'Simulation', 'Realistic', 'Arcade', 'Exploration', 'Sports', 'First-Person', 'Atmospheric', 'Co-op', 'PvP', 'Online Co-Op', 'Action', 'Singleplayer', 'Beautiful', 'Third Person']",racing_sim,2024-08-05 12:10
404430,Assetto Corsa - Dream Pack 2,"Oct 8, 2015",Very Positive,| 271 User Reviews,NT$ 138.00,"['Racing', 'Simulation', 'Sports', 'Indie']",racing_sim,2024-08-05 12:10
293760,Automation - The Car Company Tycoon Game,"Mar 12, 2015",Very Positive,"| 11,190 User Reviews",NT$ 488.00,"['Simulation', 'Management', 'Building', 'Sandbox', 'Automobile Sim', 'Strategy', 'Realistic', 'Early Access', 'Crafting', 'Education', 'Indie', 'Moddable', 'Racing', 'Science', 'Singleplayer', 'Economy', 'Replay Value', 'Immersive Sim', 'Physics', 'Choices Matter']",racing_sim,2024-08-05 12:10
423630,Assetto Corsa - Dream Pack 3,"Dec 15, 2015",Very Positive,| 197 User Reviews,NT$ 138.00,"['Racing', 'Sports', 'Simulation', 'Indie']",racing_sim,2024-08-05 12:10
410340,Liftoff®: FPV Drone Racing,"Sep 13, 2018",Very Positive,"| 8,906 User Reviews",NT$ 318.00,"['Simulation', 'Flight', 'Racing', 'Realistic', 'First-Person', 'Sports', 'Multiplayer', 'Immersive Sim', 'Indie', 'Early Access', 'Crafting', 'Level Editor', 'Singleplayer', 'Atmospheric', 'Exploration', 'Education', '3D', 'Modern', 'Parkour', 'Science']",racing_sim,2024-08-05 12:10
675590,Assetto Corsa - Ferrari 70th Anniversary Pack,"Sep 19, 2017",Very Positive,| 249 User Reviews,NT$ 138.00,"['Sports', 'Simulation', 'Racing', 'Indie']",racing_sim,2024-08-05 12:10
493190,Assetto Corsa - Red Pack,"Jul 14, 2016",Very Positive,| 212 User Reviews,NT$ 138.00,"['Simulation', 'Racing', 'Sports', 'Indie']",racing_sim,2024-08-05 12:10
526060,Assetto Corsa - Porsche Pack I,"Oct 25, 2016",Very Positive,| 235 User Reviews,NT$ 102.00,"['Simulation', 'Racing', 'Sports', 'Indie']",racing_sim,2024-08-05 12:10
1682970,Uncrashed : FPV Drone Simulator,"Sep 1, 2021",Very Positive,"| 2,585 User Reviews",NT$ 268.00,"['Simulation', 'Sports', 'Flight', 'Racing', 'Physics', 'Singleplayer', 'Realistic', 'First-Person', '6DOF', 'Immersive Sim', '3D', 'Indie', 'Action', 'Exploration', 'Science', 'Combat Racing']",racing_sim,2024-08-05 12:10
2112231,Car Mechanic Simulator 2021 - Drag Racing DLC,"Nov 9, 2022",Mostly Positive,| 76 User Reviews,NT$ 144.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
540710,Assetto Corsa - Porsche Pack II,"Nov 22, 2016",Very Positive,| 124 User Reviews,NT$ 102.00,"['Racing', 'Simulation', 'Indie', 'Sports']",racing_sim,2024-08-05 12:10
540711,Assetto Corsa - Porsche Pack III,"Dec 20, 2016",Very Positive,| 107 User Reviews,NT$ 102.00,"['Sports', 'Simulation', 'Racing', 'Indie']",racing_sim,2024-08-05 12:10
467980,Assetto corsa - Japanese Pack,"May 18, 2016",Very Positive,"| 1,080 User Reviews",NT$ 66.00,"['Racing', 'Simulation', 'Sports', 'Indie']",racing_sim,2024-08-05 12:10
2328720,Assetto Corsa Competizione - 2023 GT World Challenge Pack,"Apr 19, 2023",Very Positive,| 140 User Reviews,NT$ 398.00,"['Racing', 'Sports', 'Indie', 'Simulation', 'eSports']",racing_sim,2024-08-05 12:10
619680,Assetto Corsa - Ready To Race Pack,"May 18, 2017",Very Positive,| 226 User Reviews,NT$ 102.00,"['Racing', 'Simulation', 'Sports', 'Indie']",racing_sim,2024-08-05 12:10
2464230,Car Mechanic Simulator 2021 - Dodge | Plymouth | Chrysler Remastered DLC,"Jun 29, 2023",Positive,| 30 User Reviews,NT$ 194.00,"['Racing', 'Simulation', 'Moddable', 'Sandbox', 'Realistic', 'Immersive Sim']",racing_sim,2024-08-05 12:10
1537830,Disney Speedstorm,"Apr 18, 2023",Mixed,"| 6,245 User Reviews",Free To Play,"['Racing', 'Multiplayer', 'Action', 'Combat Racing', 'Arcade', 'Driving', '3D', 'Third Person', 'Character Customization', 'Casual', 'Simulation', 'Adventure', 'Sports', 'PvE', 'PvP', 'Vehicular Combat', 'Early Access', 'Free to Play', 'Split Screen', 'Automobile Sim']",racing_sim,2024-08-05 12:10
2601200,Car Mechanic Simulator 2021 - BMW DLC,"Nov 21, 2023",Positive,| 45 User Reviews,NT$ 100.00,"['Racing', 'Simulation']",racing_sim,2024-08-05 12:10
3051730,Forza Horizon 5 JDM Jewels Car Pack,"Jul 16, 2024",Mixed,| 99 User Reviews,NT$ 140.00,"['Racing', 'Open World', 'Driving', 'Multiplayer', 'Automobile Sim', 'Adventure', 'Simulation', 'Realistic', 'Arcade', 'Exploration', 'Sports', 'First-Person', 'Atmospheric', 'Co-op', 'PvP', 'Online Co-Op', 'Singleplayer', 'Action', 'Beautiful', 'Third Person']",racing_sim,2024-08-05 12:10
2113900,Touge Shakai,"Jan 8, 2023",Very Positive,| 626 User Reviews,NT$ 268.00,"['Racing', ""1990's"", 'Immersive Sim', 'Driving', 'Automobile Sim', 'Physics', 'Simulation', 'Combat Racing', 'VR', 'Controller', 'PvP', 'Arcade', 'Character Customization', 'First-Person', '3D', 'Third Person', 'Vehicular Combat', 'Realistic', 'Stylized', 'Atmospheric']",racing_sim,2024-08-05 12:10
675010,MudRunner,"Oct 30, 2017",Very Positive,"| 28,429 User Reviews",NT$ 109.00,"['Offroad', 'Simulation', 'Automobile Sim', 'Multiplayer', 'Driving', 'Realistic', 'Physics', 'Open World', 'Co-op', 'Online Co-Op', 'Mod', 'Moddable', 'Singleplayer', 'Racing', 'Sandbox', 'Exploration', 'Adventure', 'Atmospheric', 'First-Person', 'Third Person']",racing_sim,2024-08-05 12:10
509350,Assetto Corsa -Tripl3 Pack,"Aug 26, 2016",Very Positive,| 180 User Reviews,NT$ 45.00,"['Racing', 'Sports', 'Indie', 'Simulation']",racing_sim,2024-08-05 12:10
1773801,Car Mechanic Simulator 2021 - Porsche Remastered DLC,"Nov 11, 2021",Very Positive,| 64 User Reviews,NT$ 47.00,"['Simulation', 'Racing', 'Indie']",racing_sim,2024-08-05 12:10
1535220,CarX Drift Racing Online - Season Pass,"Feb 15, 2021",Very Positive,| 143 User Reviews,NT$ 408.00,"['Racing', 'Sports', 'Simulation', 'Massively Multiplayer']",racing_sim,2024-08-05 12:10
1449260,Assetto Corsa Competizione - 2020 GT World Challenge Pack,"Nov 18, 2020",Very Positive,| 132 User Reviews,NT$ 268.00,"['Simulation', 'Racing', 'Sports']",racing_sim,2024-08-05 12:10
2889700,Car Mechanic Simulator 2021 - Jeep | RAM Remastered DLC,"May 6, 2024",Mostly Positive,| 20 User Reviews,NT$ 121.00,"['Simulation', 'Automobile Sim', 'Racing', 'Sandbox', 'Realistic', 'Moddable', 'Driving', '3D', 'Education', 'First-Person', 'Singleplayer', 'Immersive Sim', 'Puzzle', 'Open World', 'Atmospheric', 'Adventure', 'Minigames', 'Indie', 'Strategy', 'VR']",racing_sim,2024-08-05 12:10
1685720,Car Mechanic Simulator 2021 - Nissan DLC,"Aug 11, 2021",Very Positive,| 115 User Reviews,NT$ 40.00,"['Simulation', 'Racing', 'Indie']",racing_sim,2024-08-05 12:10
1748990,Car Mechanic Simulator 2021 - Jaguar DLC,"Oct 20, 2021",Very Positive,| 58 User Reviews,NT$ 47.00,"['Simulation', 'Racing', 'Indie']",racing_sim,2024-08-05 12:10
1685721,Car Mechanic Simulator 2021 - Electric Car DLC,"Aug 11, 2021",Very Positive,| 89 User Reviews,NT$ 40.00,"['Simulation', 'Racing', 'Indie']",racing_sim,2024-08-05 12:10
1773800,Car Mechanic Simulator 2021 - Pagani Remastered DLC,"Nov 22, 2021",Mostly Positive,| 47 User Reviews,NT$ 47.00,"['Simulation', 'Racing', 'Indie']",racing_sim,2024-08-05 12:10
2282030,Car Mechanic Simulator 2021 - Ford Remastered DLC,"Mar 24, 2023",Positive,| 29 User Reviews,NT$ 76.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
2112230,Car Mechanic Simulator 2021 - Aston Martin DLC,"Sep 19, 2022",Mostly Positive,| 35 User Reviews,NT$ 51.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
2997790,Forza Horizon 5 Universal Icons Car Pack,"Jun 18, 2024",Mostly Negative,| 150 User Reviews,NT$ 270.00,"['Racing', 'Open World', 'Driving', 'Multiplayer', 'Adventure', 'Simulation', 'Automobile Sim', 'Realistic', 'Arcade', 'Exploration', 'Sports', 'First-Person', 'Atmospheric', 'Action', 'Co-op', 'PvP', 'Online Co-Op', 'Singleplayer', 'Beautiful', 'Third Person']",racing_sim,2024-08-05 12:10
1082180,TT Isle of Man: Ride on the Edge 2,"Mar 19, 2020",Very Positive,| 774 User Reviews,NT$ 109.00,"['Racing', 'Action', 'Driving', 'First-Person', 'Multiplayer', 'Singleplayer', 'Simulation', 'Automobile Sim', 'Sports', 'Realistic', 'Third Person', 'Atmospheric', 'Motorbike', 'Physics', 'Co-op', 'PvP', 'Family Friendly', 'RPG']",racing_sim,2024-08-05 12:10
2112232,Car Mechanic Simulator 2021 - Mercedes-Benz Remastered DLC,"Jan 26, 2023",Positive,| 39 User Reviews,NT$ 63.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
2085260,Car Mechanic Simulator 2021 - Mazda Remastered DLC,"Jul 26, 2022",Mostly Positive,| 66 User Reviews,NT$ 41.00,"['Racing', 'Simulation']",racing_sim,2024-08-05 12:10
1432320,Liftoff®: Micro Drones,"Nov 30, 2021",Very Positive,| 401 User Reviews,NT$ 278.00,"['Action', 'Simulation', 'Racing', 'Sports', 'eSports', '3D', 'First-Person', 'Third Person', 'Controller', 'Early Access', 'Relaxing', 'Physics', 'Multiplayer', 'Singleplayer']",racing_sim,2024-08-05 12:10
1748991,Car Mechanic Simulator 2021 - Land Rover DLC,"Feb 3, 2022",Positive,| 42 User Reviews,NT$ 40.00,"['Indie', 'Simulation', 'Racing']",racing_sim,2024-08-05 12:10
2507010,Forza Horizon 5 Italian Exotics Car Pack,"Aug 15, 2023",Mostly Negative,| 706 User Reviews,NT$ 270.00,"['Action', 'Adventure', 'Simulation', 'Racing', 'Sports']",racing_sim,2024-08-05 12:10
1918530,Pocket Stables,"Sep 26, 2022",Very Positive,| 110 User Reviews,NT$ 172.00,"['Simulation', 'Sports', 'Racing', 'Strategy', 'Casual', 'Farming Sim', 'Life Sim', 'Horses', 'Pixel Graphics', 'Colony Sim', '2D', 'Cute', 'Indie', 'Building', 'Management', 'Economy', 'Singleplayer']",racing_sim,2024-08-05 12:10
320300,Car Mechanic Simulator 2015,"Apr 23, 2015",Very Positive,"| 11,972 User Reviews",NT$ 32.00,"['Automobile Sim', 'Simulation', 'Singleplayer', 'Building', 'Driving', 'Education', 'Racing', 'First-Person', 'Management', 'Puzzle', 'Realistic', 'Casual', 'Multiplayer', 'Great Soundtrack', 'Atmospheric', 'Funny', 'Mod', 'Sandbox', 'Open World', 'Action']",racing_sim,2024-08-05 12:10
2721070,Car Mechanic Simulator 2021 - Rims DLC,"Jan 8, 2024",Mostly Positive,| 15 User Reviews,NT$ 59.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
2074750,All-In-One Summer Sports VR,"Jul 31, 2023",Positive,| 38 User Reviews,NT$ 229.00,"['Action', 'Casual', 'Simulation', 'Arcade', 'eSports', 'Sports', 'Realistic', 'VR', 'Cycling', 'Family Friendly', 'Fishing', 'Pool', 'Racing', 'PvP', '6DOF', 'Physics', 'PvE', 'Multiplayer', 'Singleplayer', 'Early Access']",racing_sim,2024-08-05 12:10
1981550,Car Mechanic Simulator 2021 - Lotus Remastered DLC,"May 5, 2022",Mostly Positive,| 21 User Reviews,NT$ 38.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
984780,MotoGP™19,"Jun 6, 2019",Very Positive,"| 1,052 User Reviews",NT$ 88.00,"['Racing', 'Sports', 'Simulation', 'Motorbike', 'Multiplayer']",racing_sim,2024-08-05 12:10
1931780,Car Mechanic Simulator 2021 - Hot Rod Remastered DLC,"Apr 11, 2022",Mixed,| 36 User Reviews,NT$ 38.00,"['Racing', 'Simulation']",racing_sim,2024-08-05 12:10
1613281,Forza Horizon 5 Rally Adventure,"Mar 29, 2023",Mostly Negative,"| 1,358 User Reviews",NT$ 538.00,"['Racing', 'Action', 'Adventure', 'Sports', 'Simulation', 'Open World']",racing_sim,2024-08-05 12:10
2020860,Rush Rally 3,"Nov 24, 2022",Very Positive,| 463 User Reviews,NT$ 80.00,"['Racing', 'Arcade', 'Driving', 'Simulation', 'Automobile Sim', 'Multiplayer', 'Indie', 'Sports', 'Retro', 'Physics', 'Realistic', 'PvP', '3D', 'Controller', ""1990's"", '1980s', 'Old School', 'Offroad', 'Asynchronous Multiplayer', 'Local Multiplayer']",racing_sim,2024-08-05 12:10
987050,Car Mechanic Simulator 2018 - Dodge Modern DLC,"Dec 20, 2018",Very Positive,| 65 User Reviews,NT$ 14.00,"['Simulation', 'Racing', 'First-Person', 'Singleplayer', 'Atmospheric', 'Realistic', 'Indie', 'Relaxing', 'Management', 'Building']",racing_sim,2024-08-05 12:10
288520,Arma 3 Karts,"May 29, 2014",Very Positive,| 677 User Reviews,NT$ 23.00,"['Racing', 'Simulation', 'Strategy', 'Action', 'Multiplayer', 'Beautiful', 'FPS', 'Funny']",racing_sim,2024-08-05 12:10
1020100,Liftoff® - Night Fever,"Feb 18, 2019",Positive,| 27 User Reviews,NT$ 118.00,"['Simulation', 'Racing', 'Sports', 'Indie']",racing_sim,2024-08-05 12:10
783150,Car Mechanic Simulator 2018 - Bentley REMASTERED DLC,"Jan 29, 2018",Very Positive,| 64 User Reviews,NT$ 13.00,"['Simulation', 'Racing', 'First-Person', 'Singleplayer', 'Atmospheric', 'Realistic', 'Building', 'Relaxing', 'Management', 'Great Soundtrack']",racing_sim,2024-08-05 12:10
672271,Car Mechanic Simulator 2018 - Dodge DLC,"Jul 28, 2017",Mostly Positive,| 114 User Reviews,NT$ 20.00,"['Simulation', 'Racing', 'Realistic', 'Singleplayer', 'First-Person', 'Atmospheric', 'Relaxing', 'Management', 'Building', 'Open World', 'Great Soundtrack', 'Economy']",racing_sim,2024-08-05 12:10
1088770,Car Mechanic Simulator VR,"Jun 8, 2021",Mixed,| 283 User Reviews,NT$ 85.00,"['Automobile Sim', 'Simulation', 'VR', 'Racing', 'Driving', 'Realistic', 'Building', 'Education', 'Economy', 'First-Person', 'Family Friendly', 'Atmospheric', 'Relaxing', 'Management', 'Physics', 'Moddable', 'Inventory Management', 'Singleplayer', 'Crafting', 'Great Soundtrack']",racing_sim,2024-08-05 12:10
754921,Car Mechanic Simulator 2018 - Pagani DLC,"Apr 2, 2018",Mixed,| 86 User Reviews,NT$ 14.00,"['Simulation', 'Racing', 'First-Person', 'Atmospheric', 'Realistic', 'Singleplayer', 'Relaxing', 'Management', 'Sandbox']",racing_sim,2024-08-05 12:10
618140,Barro,"Mar 28, 2018",Very Positive,"| 2,564 User Reviews",NT$ 11.00,"['Indie', 'Racing', 'Sports', 'Multiplayer', 'PvP', 'Arcade', 'Driving', 'Automobile Sim', 'Simulation', 'Time Attack', 'Local Multiplayer', 'Immersive Sim', 'Singleplayer', 'Split Screen', 'Casual', 'Trading Card Game', 'Cartoony', 'Local Co-Op', 'Adventure', 'Cartoon']",racing_sim,2024-08-05 12:10
2546830,Car Mechanic Simulator 2021 - China DLC,"Sep 12, 2023",Mixed,| 30 User Reviews,NT$ 71.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
2019790,Liftoff® - Slipstream,"Aug 31, 2022",Mostly Positive,| 58 User Reviews,NT$ 82.00,"['Simulation', 'Indie', 'Sports', 'Racing']",racing_sim,2024-08-05 12:10
434900,Car Mechanic Simulator 2015 - Bentley,"Dec 15, 2016",Positive,| 41 User Reviews,NT$ 26.00,"['Racing', 'Simulation', 'First-Person', 'Realistic', 'Singleplayer', 'Atmospheric', 'Relaxing', 'Management', 'Moddable', 'Education', 'Building', 'Strategy', 'Inventory Management', 'Economy', 'Great Soundtrack']",racing_sim,2024-08-05 12:10
2073470,Kanjozoku Game レーサー Online Street Racing & Drift,"Jul 17, 2022",Very Positive,"| 3,113 User Reviews",NT$ 30.00,"['Racing', 'Massively Multiplayer', 'Automobile Sim', 'Sports', 'Driving', 'Combat Racing', 'PvP', 'Arcade', 'Third Person', '3D', 'Simulation', 'Open World', 'Anime', 'Realistic', ""1990's"", 'Moddable', 'Atmospheric', 'Cinematic', 'Old School', 'PvE']",racing_sim,2024-08-05 12:10
623150,Car Mechanic Simulator 2015 - Car Stripping,"Apr 24, 2017",Mostly Positive,| 117 User Reviews,NT$ 15.00,"['Racing', 'Simulation', 'First-Person', 'Realistic', 'Singleplayer', 'Management', 'Atmospheric', 'Driving', 'Relaxing', 'Moddable', 'Building']",racing_sim,2024-08-05 12:10
361840,Car Mechanic Simulator 2015 - Total Modifications,"Feb 20, 2017",Mostly Positive,| 105 User Reviews,NT$ 18.00,"['Simulation', 'Racing', 'Indie', 'First-Person', 'Singleplayer', 'Management', 'Atmospheric', 'Realistic', 'Inventory Management', 'Economy', 'Building', 'Relaxing', 'Great Soundtrack']",racing_sim,2024-08-05 12:10
1966190,Car Mechanic Simulator 2018 - Vans & Campers DLC,"May 24, 2022",Positive,| 18 User Reviews,NT$ 30.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
947930,Car Mechanic Simulator 2018 - Porsche DLC,"Oct 8, 2018",Very Positive,| 76 User Reviews,NT$ 14.00,"['Simulation', 'Racing', 'Singleplayer', 'First-Person', 'Atmospheric', 'Realistic', 'Indie', 'Relaxing', 'Building']",racing_sim,2024-08-05 12:10
717490,Car Mechanic Simulator 2018 - Jeep DLC,"Oct 20, 2017",Very Positive,| 90 User Reviews,NT$ 14.00,"['Racing', 'Simulation', 'Singleplayer', 'Realistic', 'First-Person', 'Atmospheric', 'Building', 'Relaxing', 'Indie', 'Management']",racing_sim,2024-08-05 12:10
1851591,Car Mechanic Simulator 2018 - Wheeler Dealers DLC,"Apr 1, 2022",Mostly Positive,| 20 User Reviews,NT$ 30.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
868280,Car Mechanic Simulator 2018 - Ford DLC,"Jun 4, 2018",Very Positive,| 106 User Reviews,NT$ 14.00,"['Simulation', 'Racing', 'Relaxing', 'First-Person', 'Atmospheric', 'Realistic', 'Singleplayer', 'Management']",racing_sim,2024-08-05 12:10
1239260,Barro F,"Feb 28, 2020",Very Positive,"| 1,667 User Reviews",NT$ 25.00,"['Indie', 'Racing', 'Sports', 'Multiplayer', 'PvP', 'Arcade', 'Driving', 'Automobile Sim', 'Immersive Sim', 'Simulation', 'Time Attack', 'Local Multiplayer', 'Singleplayer', 'Split Screen', 'Casual', 'Sequel', 'Old School', 'Cartoony', 'Cartoon', 'Controller']",racing_sim,2024-08-05 12:10
1125210,Car Mechanic Simulator 2018 - Rims DLC,"Jul 26, 2019",Very Positive,| 55 User Reviews,NT$ 12.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
1215050,Car Mechanic Simulator 2018 - Mercedes-Benz DLC,"Jan 15, 2020",Positive,| 46 User Reviews,NT$ 15.00,"['Simulation', 'Racing']",racing_sim,2024-08-05 12:10
672270,Car Mechanic Simulator 2018 - Mazda DLC,"Jul 28, 2017",Mostly Positive,| 119 User Reviews,NT$ 20.00,"['Simulation', 'Racing', 'Singleplayer', 'First-Person', 'Atmospheric', 'Realistic', 'Building', 'Driving', 'Relaxing', 'Management']",racing_sim,2024-08-05 12:10
