GameID,GameName,OperationDate,Rating_Summary,Total_Number_of_Rating,Cost,Tag,Category,Datetime
1085660,Destiny 2,"Oct 1, 2019",Very Positive,"| 610,483 User Reviews",Free To Play,"['Free to Play', 'Open World', 'Looter Shooter', 'Multiplayer', 'FPS', 'MMORPG', 'Co-op', 'PvE', 'PvP', 'Shooter', 'Massively Multiplayer', 'Loot', 'First-Person', 'Sci-fi', 'Action', 'Adventure', 'Lore-Rich', 'Space', 'Competitive', 'Atmospheric']",multiplayer,2024-08-27 13:56
1086940,Baldur's Gate 3,"Aug 3, 2023",Overwhelmingly Positive,"| 572,188 User Reviews","NT$ 1,599.00","['RPG', 'Character Customization', 'Choices Matter', 'Story Rich', 'Turn-Based Combat', 'Dungeons & Dragons', 'CRPG', 'Adventure', 'Fantasy', 'Online Co-Op', 'Romance', 'Multiplayer', 'Strategy', 'Sexual Content', 'Singleplayer', 'Co-op Campaign', 'Class-Based', 'Dark Fantasy', 'Combat', 'Nudity']",multiplayer,2024-08-27 13:56
1364780,Street Fighter™ 6,"Jun 1, 2023",Very Positive,"| 28,570 User Reviews","NT$ 1,680.00","['2D Fighter', 'Fighting', 'Character Customization', 'Action', 'Arcade', 'Multiplayer', 'Adventure', 'Competitive', 'PvP', 'eSports', 'Singleplayer', 'Open World', 'Local Multiplayer', 'Controller', '3D', 'Action RPG', 'Great Soundtrack', 'Martial Arts', 'Sandbox', 'LGBTQ+']",multiplayer,2024-08-27 13:56
394360,Hearts of Iron IV,"Jun 6, 2016",Very Positive,"| 216,111 User Reviews",NT$ 380.00,"['Strategy', 'World War II', 'Grand Strategy', 'War', 'Historical', 'Military', 'Alternate History', 'Multiplayer', 'Simulation', 'Tactical', 'Real-Time with Pause', 'Singleplayer', 'RTS', 'Diplomacy', 'Sandbox', 'Co-op', 'Strategy RPG', 'Competitive', 'Open World', 'Action']",multiplayer,2024-08-27 13:56
289070,Sid Meier’s Civilization® VI,"Oct 21, 2016",Very Positive,"| 235,766 User Reviews",NT$ 179.00,"['Strategy', 'Turn-Based Strategy', 'Multiplayer', 'Historical', 'Singleplayer', 'Grand Strategy', 'Turn-Based', '4X', 'War', 'Simulation', 'City Builder', 'Tactical', 'Management', 'Building', 'Great Soundtrack', 'Moddable', 'Online Co-Op', 'Co-op', 'Hex Grid', 'Atmospheric']",multiplayer,2024-08-27 13:56
236390,War Thunder,"Aug 15, 2013",Mostly Positive,"| 528,961 User Reviews",Free To Play,"['Free to Play', 'Vehicular Combat', 'Combat', 'World War II', 'VR', 'Flight', 'War', 'Military', 'Tanks', 'Naval Combat', 'Simulation', 'Multiplayer', 'Massively Multiplayer', 'Modern', 'Cold War', 'Action', 'Realistic', 'Shooter', 'Third Person', 'Third-Person Shooter']",multiplayer,2024-08-27 13:56
359550,Tom Clancy's Rainbow Six® Siege,"Dec 1, 2015",Very Positive,"| 1,115,311 User Reviews",NT$ 569.00,"['FPS', 'PvP', 'eSports', 'Multiplayer', 'Tactical', 'Shooter', 'Competitive', 'Online Co-Op', 'Action', 'Hero Shooter', 'Team-Based', 'Military', 'Strategy', 'First-Person', 'War', 'Co-op', 'Realistic', 'Destruction', 'Difficult', '3D']",multiplayer,2024-08-27 13:56
227300,Euro Truck Simulator 2,"Oct 12, 2012",Overwhelmingly Positive,"| 591,697 User Reviews",NT$ 428.00,"['Driving', 'Transportation', 'Simulation', 'Open World', 'Automobile Sim', 'Realistic', 'Moddable', 'Relaxing', 'Exploration', 'Immersive Sim', 'Economy', 'Management', 'Atmospheric', 'Multiplayer', 'Controller', 'Family Friendly', 'Third Person', 'Adventure', 'Casual', 'Indie']",multiplayer,2024-08-27 13:56
835570,Conqueror's Blade,"Apr 6, 2020",Mixed,"| 30,682 User Reviews",Free To Play,"['PvP', 'Medieval', 'Massively Multiplayer', 'Action', 'Strategy', 'MMORPG', 'Sandbox', 'Free to Play', 'Character Customization', 'Alternate History', 'War', 'Wargame', 'Open World', 'RPG', 'Swordplay', 'RTS', 'Tactical', 'Third Person', 'Team-Based', 'Action RPG']",multiplayer,2024-08-27 13:56
381210,Dead by Daylight,"Jun 14, 2016",Very Positive,"| 537,145 User Reviews",NT$ 379.00,"['Horror', 'Survival Horror', 'Multiplayer', 'Online Co-Op', 'Co-op', 'Survival', 'Gore', 'Team-Based', 'Blood', 'Stealth', 'Third Person', 'Violent', 'First-Person', 'Psychological Horror', 'Action', 'Atmospheric', 'Strategy', 'Comedy', 'Mature', 'Difficult']",multiplayer,2024-08-27 13:56
2778580,ELDEN RING Shadow of the Erdtree,"Jun 20, 2024",Mostly Positive,"| 77,730 User Reviews","NT$ 1,190.00","['Action', 'RPG', 'Souls-like', 'Difficult', 'Fantasy', 'Dark', 'Lore-Rich', 'Exploration', 'Adventure', 'Story Rich', 'Third Person', 'Singleplayer', 'PvE', 'Action RPG', 'Character Customization', 'PvP', 'Multiplayer', 'Online Co-Op', 'Co-op', '3D']",multiplayer,2024-08-27 13:56
2567870,Chained Together,"Jun 19, 2024",Very Positive,"| 25,188 User Reviews",NT$ 102.00,"['Adventure', 'Co-op', 'Casual', 'Platformer', 'Simulation', 'Puzzle Platformer', 'Action-Adventure', '3D Platformer', 'Third Person', 'Exploration', 'Funny', 'Mystery', 'Online Co-Op', 'Post-apocalyptic', 'Emotional', 'Physics', 'Surreal', 'Multiplayer', 'Choices Matter', 'Controller']",multiplayer,2024-08-27 13:56
1551360,Forza Horizon 5,"Nov 9, 2021",Very Positive,"| 174,917 User Reviews","NT$ 1,688.00","['Racing', 'Open World', 'Driving', 'Multiplayer', 'Automobile Sim', 'Realistic', 'Simulation', 'Adventure', 'Arcade', 'Exploration', 'First-Person', 'Atmospheric', 'Sports', 'Co-op', 'PvP', 'Online Co-Op', 'Singleplayer', 'Beautiful', 'Action', 'VR']",multiplayer,2024-08-27 13:56
1049590,Eternal Return,"Jul 20, 2023",Mostly Positive,"| 58,420 User Reviews",Free To Play,"['Free to Play', 'Anime', 'Multiplayer', 'MOBA', 'Survival', 'PvP', 'Combat', 'Top-Down', 'Crafting', 'Action', 'Strategy', '3D', 'Tactical', 'Character Customization', 'Indie', 'MMORPG', 'Point & Click', 'eSports', 'Experimental', 'Real Time Tactics']",multiplayer,2024-08-27 13:56
1621690,Core Keeper,"Mar 8, 2022",Very Positive,"| 26,042 User Reviews",NT$ 262.00,"['Online Co-Op', 'Open World Survival Craft', 'Pixel Graphics', 'Sandbox', 'Survival', 'Adventure', 'Crafting', '2D', 'Exploration', 'Building', 'Dungeon Crawler', 'Mining', 'Procedural Generation', 'Farming Sim', 'Relaxing', 'Cooking', 'Simulation', 'Atmospheric', 'Mystery', 'Casual']",multiplayer,2024-08-27 13:56
2215430,Ghost of Tsushima DIRECTOR'S CUT,"May 16, 2024",Very Positive,"| 25,826 User Reviews","NT$ 1,490.00","['Action', 'Open World', 'Adventure', 'Story Rich', 'Singleplayer', 'Third Person', 'Combat', 'Stealth', 'Ninja', 'Souls-like', 'Action RPG', 'Action-Adventure', 'Atmospheric', 'Multiplayer', 'Historical', 'Gore', 'Violent', 'Exploration', 'Online Co-Op', 'Co-op']",multiplayer,2024-08-27 13:56
1623730,Palworld,"Jan 19, 2024",Very Positive,"| 273,040 User Reviews",NT$ 488.00,"['Open World', 'Multiplayer', 'Survival', 'Creature Collector', 'Open World Survival Craft', 'Crafting', 'Co-op', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Automation', 'Action', 'Early Access', 'RPG', 'Anime', 'PvE', '3D', 'Indie', 'Looter Shooter', 'Hack and Slash']",multiplayer,2024-08-27 13:56
534380,Dying Light 2 Stay Human: Reloaded Edition,"Feb 4, 2022",Mostly Positive,"| 130,452 User Reviews",NT$ 716.00,"['Open World', 'Co-op', 'Zombies', 'Parkour', 'Multiplayer', 'Horror', 'Combat', 'Exploration', 'Gore', 'Post-apocalyptic', 'First-Person', 'Survival', 'Action RPG', 'Singleplayer', 'Adventure', 'Action', 'Action-Adventure', 'Violent', 'Multiple Endings', 'Choices Matter']",multiplayer,2024-08-27 13:56
1449850,Yu-Gi-Oh! Master Duel,"Jan 19, 2022",Mostly Positive,"| 76,115 User Reviews",Free To Play,"['Card Game', 'Free to Play', 'Strategy', 'Trading Card Game', 'Multiplayer', 'PvP', 'Card Battler', 'Anime', 'Simulation', 'Turn-Based Tactics', 'Tactical', 'Singleplayer', 'eSports', 'Dragons', 'Fantasy', 'PvE', '3D', '2D', 'Great Soundtrack', 'Sexual Content']",multiplayer,2024-08-27 13:56
985810,GrandChase,"Jul 28, 2021",Mixed,"| 22,794 User Reviews",Free To Play,"['Action', 'PvE', 'Free to Play', 'PvP', 'Action RPG', 'Online Co-Op', 'Casual', 'Hack and Slash', 'Character Customization', '2D Fighter', 'Multiplayer', 'Story Rich', 'Controller', ""Beat 'em up"", 'Anime', '2.5D', 'Fantasy', 'Cute', 'Massively Multiplayer', '3D Fighter']",multiplayer,2024-08-27 13:56
728880,Overcooked! 2,"Aug 7, 2018",Very Positive,"| 46,903 User Reviews",NT$ 675.00,"['Multiplayer', 'Online Co-Op', 'Local Co-Op', 'Co-op', 'Casual', 'Funny', 'Cooking', '4 Player Local', 'Indie', 'Local Multiplayer', 'Action', 'Family Friendly', 'Cute', 'Controller', 'Comedy', 'Singleplayer', 'Difficult', 'Simulation', 'Strategy', 'Colorful']",multiplayer,2024-08-27 13:56
2349820,Hero's Land,"May 18, 2023",Mixed,"| 40,762 User Reviews",Free To Play,"['Survival', 'Free to Play', 'Open World', 'PvP', 'MMORPG', 'MOBA', 'Exploration', '2D Platformer', 'Roguelite', 'Tactical RPG', 'CRPG', 'Action RPG', 'Action-Adventure', 'RPG', 'Fishing', 'Top-Down', 'Cute', 'Action', 'Stylized', 'Building']",multiplayer,2024-08-27 13:56
1174180,Red Dead Redemption 2,"Dec 5, 2019",Very Positive,"| 562,151 User Reviews","NT$ 1,790.00","['Open World', 'Story Rich', 'Western', 'Adventure', 'Multiplayer', 'Action', 'Realistic', 'Singleplayer', 'Shooter', 'Atmospheric', 'Horses', 'Beautiful', 'Mature', 'Third-Person Shooter', 'Great Soundtrack', 'Third Person', 'Gore', 'Sandbox', 'First-Person', 'FPS']",multiplayer,2024-08-27 13:56
251570,7 Days to Die,"Jul 25, 2024",Very Positive,"| 230,137 User Reviews",NT$ 670.00,"['Survival', 'Zombies', 'Multiplayer', 'Open World', 'Open World Survival Craft', 'Base Building', 'Voxel', 'Post-apocalyptic', 'Online Co-Op', 'Building', 'Exploration', 'Sandbox', 'FPS', 'Simulation', 'Character Customization', 'Strategy', 'Action', 'Tower Defense', 'Procedural Generation', 'Horror']",multiplayer,2024-08-27 13:56
960170,DJMAX RESPECT V,"Mar 12, 2020",Very Positive,"| 22,763 User Reviews",NT$ 698.00,"['Rhythm', 'Music', 'Casual', 'Action', 'Anime', 'Multiplayer', 'Singleplayer', 'Competitive', 'Arcade', '2D', 'Early Access', 'Cute', 'Pixel Graphics', '3D', 'Difficult', 'Fantasy', 'PvP', 'PvE', 'Sports', 'Great Soundtrack']",multiplayer,2024-08-27 13:56
570,Dota 2,"Jul 9, 2013",Very Positive,"| 2,304,298 User Reviews",Free To Play,"['Free to Play', 'MOBA', 'Multiplayer', 'Strategy', 'eSports', 'Team-Based', 'Competitive', 'Action', 'Online Co-Op', 'PvP', 'Difficult', 'Co-op', 'RTS', 'RPG', 'Tower Defense', 'Fantasy', 'Character Customization', 'Replay Value', 'Action RPG', 'Simulation']",multiplayer,2024-08-27 13:56
513710,SCUM,"Aug 29, 2018",Mostly Positive,"| 83,872 User Reviews",NT$ 298.00,"['Survival', 'Open World Survival Craft', 'Multiplayer', 'Open World', 'Zombies', 'Nudity', 'Massively Multiplayer', 'Action', 'Realistic', 'Adventure', 'Early Access', 'Crafting', 'Singleplayer', 'FPS', 'Violent', 'PvP', 'Gore', 'Third Person', 'Indie', 'RPG']",multiplayer,2024-08-27 13:56
413150,Stardew Valley,"Feb 26, 2016",Overwhelmingly Positive,"| 637,405 User Reviews",NT$ 398.00,"['Farming Sim', 'Pixel Graphics', 'Life Sim', 'Multiplayer', 'RPG', 'Relaxing', 'Agriculture', 'Simulation', 'Crafting', 'Sandbox', 'Indie', 'Building', 'Singleplayer', 'Casual', 'Open World', '2D', 'Cute', 'Dating Sim', 'Great Soundtrack', 'Fishing']",multiplayer,2024-08-27 13:56
1326470,Sons Of The Forest,"Feb 22, 2024",Very Positive,"| 181,263 User Reviews",NT$ 488.00,"['Survival', 'Open World', 'Multiplayer', 'Co-op', 'Survival Horror', 'Base Building', 'Horror', 'Crafting', 'First-Person', 'Exploration', 'Building', 'Adventure', 'Singleplayer', 'Atmospheric', 'Action-Adventure', 'Sandbox', 'Action', 'Simulation', 'Early Access', 'Immersive Sim']",multiplayer,2024-08-27 13:56
1966720,Lethal Company,"Oct 23, 2023",Overwhelmingly Positive,"| 343,734 User Reviews",NT$ 188.00,"['Online Co-Op', 'Horror', 'First-Person', 'Co-op', 'Survival Horror', 'Exploration', 'Psychological Horror', 'Funny', 'Sci-fi', 'PvE', 'Atmospheric', 'Procedural Generation', 'Aliens', 'Time Management', 'Adventure', 'Dungeon Crawler', 'Action', 'Early Access', 'Action-Adventure', 'Perma Death']",multiplayer,2024-08-27 13:56
2183900,"Warhammer 40,000: Space Marine 2","Sep 9, 2024",,,"NT$ 1,590.00","['Warhammer 40K', 'Action', 'Adventure', 'Action-Adventure', 'Third-Person Shooter', 'PvE', 'Third Person', 'Wargame', 'Multiplayer', 'Narration', '3D', 'Sci-fi', 'Fantasy', 'Co-op', 'Realistic', 'Space', 'War', 'Singleplayer', 'Cinematic', 'Futuristic']",multiplayer,2024-08-27 13:56
813780,Age of Empires II: Definitive Edition,"Nov 14, 2019",Very Positive,"| 130,389 User Reviews",NT$ 679.00,"['Strategy', 'RTS', 'City Builder', 'Multiplayer', 'Base Building', 'Historical', 'Singleplayer', 'Medieval', 'Resource Management', 'Classic', 'Tactical', 'Real-Time', 'Co-op', 'Remake', 'Isometric', '2D', 'Replay Value', 'Action', 'Great Soundtrack', 'Adventure']",multiplayer,2024-08-27 13:56
648800,Raft,"Jun 20, 2022",Very Positive,"| 274,193 User Reviews",NT$ 468.00,"['Survival', 'Multiplayer', 'Open World Survival Craft', 'Co-op', 'Crafting', 'Open World', 'Building', 'Base Building', 'Online Co-Op', 'Adventure', 'Sandbox', 'First-Person', 'Singleplayer', 'Underwater', 'Early Access', 'Simulation', 'Action', 'Indie', 'Strategy', 'Massively Multiplayer']",multiplayer,2024-08-27 13:56
2855560,流亡黯道,"Mar 1, 2024",Mixed,| 609 User Reviews,Free To Play,"['Action', 'Adventure', 'RPG', 'Action RPG', 'MMORPG', 'Dungeon Crawler', 'Hack and Slash', 'Isometric', 'Dark Fantasy', 'Loot', 'Horror', 'Character Customization', 'Inventory Management', 'PvP', 'Massively Multiplayer', 'Co-op', 'Multiplayer', 'Free to Play', 'Online Co-Op', 'Singleplayer']",multiplayer,2024-08-27 13:56
1575940,Sins of a Solar Empire II,"Aug 15, 2024",Very Positive,"| 2,986 User Reviews",NT$ 596.00,"['Strategy', 'Space', '4X', 'RTS', 'Sci-fi', 'Singleplayer', 'Multiplayer', 'Story Rich', 'Tactical', 'Co-op', 'PvE', 'Immersive Sim', 'PvP', 'Real-Time', '3D', 'Tutorial', 'Base Building', 'Competitive', 'Choices Matter', 'Isometric']",multiplayer,2024-08-27 13:56
1144200,Ready or Not,"Dec 13, 2023",Very Positive,"| 149,310 User Reviews",NT$ 846.00,"['Tactical', 'Realistic', 'FPS', 'Shooter', 'Multiplayer', 'Co-op', 'Singleplayer', 'First-Person', 'Horror', 'Action', 'Violent', 'Gun Customization', 'Combat', 'Crime', 'Modern', 'Gore', 'Atmospheric', 'America', 'Co-op Campaign', 'Psychological Horror']",multiplayer,2024-08-27 13:56
1260320,Party Animals,"Sep 20, 2023",Mostly Positive,"| 37,542 User Reviews",NT$ 419.00,"['Casual', 'Multiplayer', 'Funny', 'Cute', 'Party Game', 'Fighting', 'Action', 'PvP', 'Co-op', 'Party', 'Family Friendly', 'Online Co-Op', 'Local Multiplayer', 'Physics', '3D Fighter', '4 Player Local', 'Indie', 'Team-Based', 'Local Co-Op', 'Action-Adventure']",multiplayer,2024-08-27 13:56
1290000,PowerWash Simulator,"Jul 14, 2022",Overwhelmingly Positive,"| 40,724 User Reviews",NT$ 553.00,"['Casual', 'Relaxing', 'Simulation', 'First-Person', 'Multiplayer', '3D', 'Sandbox', 'Funny', 'Immersive Sim', 'Co-op', 'Online Co-Op', 'Story Rich', 'Family Friendly', 'Colorful', 'Realistic', 'Wholesome', 'Singleplayer', 'Indie', 'Cozy', 'Atmospheric']",multiplayer,2024-08-27 13:56
1672500,GUNDAM BREAKER 4,"Aug 28, 2024",,,"NT$ 1,790.00","['Action', 'Hack and Slash', 'Robots', 'RPG', 'Action RPG', '3D', 'Mechs', 'Co-op', 'Anime', 'Character Customization']",multiplayer,2024-08-27 13:56
1934680,Age of Mythology: Retold,"Sep 4, 2024",,,"NT$ 1,018.00","['Strategy', 'RTS', 'Action RTS', 'Mythology', 'Fantasy', 'Top-Down', 'Magic', 'Base Building', 'Level Editor', 'Moddable', 'PvP', 'PvE', 'Resource Management', 'Story Rich', 'Tutorial', 'Co-op', 'Multiplayer', 'Singleplayer', 'Online Co-Op', '3D']",multiplayer,2024-08-27 13:56
2325290,Sky: Children of the Light,"Apr 10, 2024",Very Positive,"| 7,313 User Reviews",Free To Play,"['Cozy', 'MMORPG', 'Relaxing', 'Indie', 'Adventure', 'Multiplayer', 'Exploration', 'Massively Multiplayer', 'Puzzle', 'Emotional', 'Casual', 'Cute', '3D', 'Atmospheric', 'RPG', 'Online Co-Op', 'Family Friendly', 'Character Customization', 'Fantasy', 'Stylized']",multiplayer,2024-08-27 13:56
1676840,For The King II,"Nov 2, 2023",Mostly Positive,"| 9,235 User Reviews",NT$ 388.00,"['Adventure', 'RPG', 'Strategy', 'Party-Based RPG', 'Board Game', 'Roguelike', 'Turn-Based Strategy', 'Roguelite', 'Tabletop', 'Turn-Based Combat', 'Multiplayer', 'Fantasy', 'Co-op', 'Online Co-Op', 'Hex Grid', 'Local Co-Op', 'Local Multiplayer', 'Open World', 'Singleplayer', 'PvP']",multiplayer,2024-08-27 13:56
2016590,Dark and Darker,"Jun 7, 2024",Mostly Positive,"| 44,568 User Reviews",Free To Play,"['Dungeon Crawler', 'Multiplayer', 'Medieval', 'Loot', 'PvP', 'RPG', 'Battle Royale', 'PvE', 'Online Co-Op', 'First-Person', 'Survival', 'Fantasy', 'Extraction Shooter', 'Class-Based', 'Magic', 'Team-Based', 'Swordplay', 'Dark', 'Exploration', 'Party-Based RPG']",multiplayer,2024-08-27 13:56
1938090,Call of Duty®,"Oct 28, 2022",Mixed,"| 328,231 User Reviews",Free To Play,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Singleplayer', 'Military', 'First-Person', 'War', 'Modern', 'Tactical', 'Violent', 'Co-op', 'Realistic', 'Story Rich', 'Atmospheric', 'Mature', 'Online Co-Op', 'Gore', 'Third-Person Shooter', 'Third Person']",multiplayer,2024-08-27 13:56
1250410,Microsoft Flight Simulator 40th Anniversary Edition,"Aug 18, 2020",Mostly Positive,"| 57,983 User Reviews","NT$ 1,690.00","['Simulation', 'Flight', 'Realistic', 'Open World', 'Multiplayer', 'VR', 'Singleplayer', 'Atmospheric', 'Real-Time', 'Physics', 'Adventure', 'Colorful', 'Family Friendly', 'Beautiful', 'TrackIR', 'Surreal', 'Controller', 'Epic', 'Short', 'Psychological Horror']",multiplayer,2024-08-27 13:56
582010,Monster Hunter: World,"Aug 8, 2018",Very Positive,"| 273,473 User Reviews",NT$ 920.00,"['Co-op', 'Multiplayer', 'Action', 'Open World', 'RPG', 'Character Customization', 'Third Person', 'Adventure', 'Fantasy', 'Difficult', 'Action RPG', 'Singleplayer', 'Exploration', 'Great Soundtrack', 'Replay Value', 'Atmospheric', 'Hack and Slash', 'JRPG', 'MMORPG', 'Souls-like']",multiplayer,2024-08-27 13:56
553850,HELLDIVERS™ 2,"Feb 8, 2024",Mostly Positive,"| 663,469 User Reviews","NT$ 1,190.00","['Online Co-Op', 'Third-Person Shooter', 'PvE', 'Multiplayer', 'Action', 'Shooter', 'Co-op', 'Sci-fi', 'Capitalism', 'Space', 'Third Person', 'Extraction Shooter', 'Comedy', 'Gore', 'Violent', 'Great Soundtrack', 'Difficult', 'Psychological Horror', 'Singleplayer', 'Open World']",multiplayer,2024-08-27 13:56
1466860,Age of Empires IV: Anniversary Edition,"Oct 28, 2021",Very Positive,"| 52,929 User Reviews","NT$ 1,088.00","['Strategy', 'RTS', 'Base Building', 'War', 'Multiplayer', 'Singleplayer', 'Medieval', 'Resource Management', 'City Builder', 'Historical', 'Action RTS', 'PvP', 'PvE', 'Co-op', '3D', 'Isometric', 'Management', 'Open World', 'Online Co-Op', 'Mature']",multiplayer,2024-08-27 13:56
1604030,V Rising,"May 8, 2024",Very Positive,"| 85,035 User Reviews",NT$ 566.00,"['Survival', 'Open World', 'Base Building', 'Multiplayer', 'Vampire', 'Crafting', 'Online Co-Op', 'PvP', 'PvE', 'Building', 'Hack and Slash', 'Sandbox', 'Exploration', 'Massively Multiplayer', 'Action', 'Action-Adventure', 'Singleplayer', 'Dark Fantasy', 'Adventure', 'Co-op']",multiplayer,2024-08-27 13:56
239140,Dying Light,"Jul 15, 2021",Overwhelmingly Positive,"| 311,705 User Reviews",NT$ 60.00,"['Zombies', 'Survival Horror', 'Horror', 'Online Co-Op', 'Open World', 'Parkour', 'First-Person', 'Survival', 'Open World Survival Craft', 'Gore', 'FPS', 'Action', 'PvE', 'Stealth', 'PvP', 'Post-apocalyptic', 'Story Rich', 'Multiplayer', 'Hack and Slash', 'Action RPG']",multiplayer,2024-08-27 13:56
1954420,RiichiCity - ACG mahjong games,"Sep 8, 2022",Mixed,"| 2,448 User Reviews",Free To Play,"['Casual', 'Sexual Content', 'Anime', 'Psychological Horror', 'Thriller', 'Card Game', 'Horror', 'Modern', 'Cute', 'Strategy', 'RTS', 'JRPG', 'Souls-like', 'Sports', 'Card Battler', 'Funny', 'Real Time Tactics', '2.5D', 'Drama', 'Board Game']",multiplayer,2024-08-27 13:56
